DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegIBlo,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
5277,F,2036,*,Dolores 110,13,EtaMes,1.003679007,1.163411447,0.936509227,1.102410668,1.007704485,1.104183427,1.020024252,1.092348285,1.124766563,0.991326646,1.009686509,1.029249012
5278,F,2036,*,Dolores 110,14,EtaMes,1.053533728,1.152763431,0.995041054,1.115901708,1.071893454,0.958896134,1.045700342,1.134361681,1.033398971,1.039362628,1.062205002,0.99832084
5279,F,2036,*,Dolores 110,15,EtaMes,1.179581513,1.195818451,1.135517438,1.206645011,1.162568162,1.285197104,1.190705601,1.169068399,1.250475767,1.12225658,1.112011272,1.184734905
5280,F,2036,*,Dolores 110,16,EtaMes,1.188988064,1.17282491,1.187464434,1.198293415,1.20172551,1.110852352,1.206960967,1.218388472,1.134218383,1.135009496,1.1470236,1.160989505
5281,F,2015,2015,Pukara 066,1,EtaMes,0,0,0,0,0,0,0,0,0,1.066097787,1.050205161,1.064638155
5282,F,2015,2015,Pukara 066,2,EtaMes,0,0,0,0,0,0,0,0,0,1.010441917,1.026249658,1.036170851
5283,F,2015,2015,Pukara 066,3,EtaMes,0,0,0,0,0,0,0,0,0,0.97264367,0.969362633,0.937411579
5284,F,2015,2015,Pukara 066,4,EtaMes,0,0,0,0,0,0,0,0,0,0.947203724,0.953405672,0.943165844
5285,F,2015,2015,Pukara 066,5,EtaMes,0,0,0,0,0,0,0,0,0,0.936536398,0.928458102,0.923228326
5286,F,2015,2015,Pukara 066,6,EtaMes,0,0,0,0,0,0,0,0,0,0.962099949,0.965850278,1.035562812
5287,F,2015,2015,Pukara 066,7,EtaMes,0,0,0,0,0,0,0,0,0,0.922634133,0.88450807,0.89052588
5288,F,2015,2015,Pukara 066,8,EtaMes,0,0,0,0,0,0,0,0,0,0.958703373,0.955010486,0.968834947
5289,F,2015,2015,Pukara 066,9,EtaMes,0,0,0,0,0,0,0,0,0,0.951578796,0.939514648,0.952134589
5290,F,2015,2015,Pukara 066,10,EtaMes,0,0,0,0,0,0,0,0,0,1.008621382,0.9945181,0.976068828
5291,F,2015,2015,Pukara 066,11,EtaMes,0,0,0,0,0,0,0,0,0,0.922119234,0.941187198,0.976683778
5292,F,2015,2015,Pukara 066,12,EtaMes,0,0,0,0,0,0,0,0,0,0.985257226,0.99901158,0.989807839
5293,F,2015,2015,Pukara 066,13,EtaMes,0,0,0,0,0,0,0,0,0,0.990761669,1.010340111,1.029407631
5294,F,2015,2015,Pukara 066,14,EtaMes,0,0,0,0,0,0,0,0,0,1.03974726,1.06167229,0.997229497
5295,F,2015,2015,Pukara 066,15,EtaMes,0,0,0,0,0,0,0,0,0,1.121234857,1.111406948,1.185205561
5296,F,2015,2015,Pukara 066,16,EtaMes,0,0,0,0,0,0,0,0,0,1.135132247,1.147364518,1.160711649
5297,F,2016,2016,Pukara 066,1,EtaMes,1.086063679,1.058641046,1.07081525,1.096502195,1.07475625,1.152124972,1.104315036,1.080016085,1.166954217,1.06609656,1.050207607,1.064636841
5298,F,2016,2016,Pukara 066,2,EtaMes,1.03385883,1.057652925,1.067931162,1.051836674,1.063792134,1.026070302,1.086680353,1.099291076,1.001883414,1.010442657,1.026252951,1.036167637
5299,F,2016,2016,Pukara 066,3,EtaMes,0.956873713,0.907167591,0.92113496,0.970078593,0.949621482,1.046650653,0.96005309,0.961529846,1.046257586,0.97264167,0.969365079,0.937414494
5300,F,2016,2016,Pukara 066,4,EtaMes,0.912181197,0.918831053,0.927224674,0.911002365,0.930771666,0.913876437,0.931745239,0.966033599,0.908210956,0.947205925,0.953409504,0.943169399
5301,F,2016,2016,Pukara 066,5,EtaMes,0.914192963,0.863720588,0.876334155,0.885534466,0.869205572,0.996693345,0.845232773,0.92190218,0.989643546,0.936552959,0.928482466,0.923224188
5302,F,2016,2016,Pukara 066,6,EtaMes,0.987897955,0.964028267,0.978758267,0.90950874,0.963291507,0.940968134,0.953968598,0.954983319,0.915917342,0.962097589,0.965837534,1.035567278
5303,F,2016,2016,Pukara 066,7,EtaMes,0.919303893,0.930136852,0.920881628,0.958188042,0.927133577,1.005686983,0.820647286,0.908614321,0.967768038,0.922649802,0.884512364,0.890524786
5304,F,2016,2016,Pukara 066,8,EtaMes,0.976759877,0.994979569,0.989135139,0.936490339,0.998115742,0.926193591,0.988671816,0.933045395,0.919690814,0.95870293,0.955020676,0.968836057
5305,F,2016,2016,Pukara 066,9,EtaMes,0.938671628,0.967314137,0.916730879,0.961981437,0.925629943,1.037173412,0.881603038,0.926829501,1.034633432,0.951578925,0.939509213,0.952134762
5306,F,2016,2016,Pukara 066,10,EtaMes,0.988289223,0.98933966,0.975338284,0.951414536,0.981984977,0.954430894,1.025635938,0.967684976,0.960970473,1.008618142,0.994518228,0.976070819
5307,F,2016,2016,Pukara 066,11,EtaMes,0.949234217,0.987078068,0.912638592,0.957525547,0.903865305,1.027440452,0.97626732,0.952865483,1.040984026,0.922117474,0.941187306,0.976679088
5308,F,2016,2016,Pukara 066,12,EtaMes,1.002661777,0.968691747,0.988433604,0.980022258,0.972046848,0.91031121,1.02562347,0.980370547,0.953244599,0.98525813,0.999012071,0.989809472
5309,F,2016,2016,Pukara 066,13,EtaMes,1.005974508,1.162784729,0.935380018,1.102685478,1.005303551,1.103842881,1.020064028,1.091945669,1.124161183,0.990756482,1.010318669,1.029390461
5310,F,2016,2016,Pukara 066,14,EtaMes,1.053291776,1.152191226,0.993987423,1.116291377,1.072719682,0.959786288,1.045709775,1.1346509,1.033599182,1.039752014,1.061670354,0.997222602
5311,F,2016,2016,Pukara 066,15,EtaMes,1.178454949,1.194592518,1.135712111,1.206535189,1.163242301,1.284672401,1.190252487,1.169313714,1.25100565,1.121229048,1.111401402,1.185199077
5312,F,2016,2016,Pukara 066,16,EtaMes,1.188631161,1.173599065,1.188027623,1.198187757,1.201584534,1.110945868,1.206462561,1.218506494,1.134898306,1.135131256,1.14736296,1.160711702
5313,F,2017,2017,Pukara 066,1,EtaMes,1.086076473,1.058638977,1.070817514,1.096504617,1.074754765,1.152138339,1.104315738,1.080025042,1.166956182,1.066089665,1.050207271,1.064632348
5314,F,2017,2017,Pukara 066,2,EtaMes,1.033856165,1.057654815,1.067925617,1.051832409,1.063784163,1.026069449,1.086676841,1.09928931,1.001885844,1.010448294,1.02625366,1.036175058
5315,F,2017,2017,Pukara 066,3,EtaMes,0.956872208,0.907163431,0.921131001,0.970077051,0.949617668,1.04665402,0.960055338,0.961528273,1.04625577,0.972630784,0.969371607,0.937411162
5316,F,2017,2017,Pukara 066,4,EtaMes,0.912179008,0.918831406,0.927222949,0.911002044,0.930768147,0.913872502,0.931743048,0.966035876,0.908212241,0.947206427,0.953404836,0.943171458
5317,F,2017,2017,Pukara 066,5,EtaMes,0.914199559,0.863705229,0.876330293,0.885518231,0.869199512,0.996682774,0.845236239,0.921919789,0.989632058,0.936539683,0.928470143,0.923227562
5318,F,2017,2017,Pukara 066,6,EtaMes,0.987906861,0.964020319,0.978760356,0.909505677,0.963290131,0.940968717,0.953964499,0.954983378,0.915924459,0.962101904,0.965841092,1.035548269
5319,F,2017,2017,Pukara 066,7,EtaMes,0.919293759,0.930140009,0.920874997,0.958191638,0.927137812,1.005687822,0.820639208,0.908616097,0.967757286,0.922639732,0.884528705,0.890517503
5320,F,2017,2017,Pukara 066,8,EtaMes,0.976760523,0.994981845,0.989135631,0.93649302,0.998116214,0.926190745,0.988673383,0.933040981,0.919691141,0.95869758,0.955007732,0.968833378
5321,F,2017,2017,Pukara 066,9,EtaMes,0.938676144,0.967312167,0.916741005,0.961987903,0.925642242,1.037175868,0.881607813,0.92683433,1.034632365,0.951571836,0.939509788,0.952133768
5322,F,2017,2017,Pukara 066,10,EtaMes,0.988287499,0.98934271,0.975337487,0.951415663,0.981983106,0.954428626,1.025639032,0.967684491,0.960974672,1.008620541,0.994517519,0.976071094
5323,F,2017,2017,Pukara 066,11,EtaMes,0.949230908,0.987072732,0.912625977,0.957518338,0.903870813,1.027438737,0.976249042,0.952874786,1.040992973,0.922121532,0.94118276,0.976681713
5324,F,2017,2017,Pukara 066,12,EtaMes,1.002662913,0.968684139,0.98843162,0.980030255,0.972047915,0.910315205,1.025626899,0.980369083,0.953237889,0.98525879,0.99901826,0.989809627
5325,F,2017,2017,Pukara 066,13,EtaMes,1.005964944,1.162807722,0.935381892,1.102664595,1.005301037,1.103837767,1.020055089,1.091920108,1.124165978,0.990767782,1.010342162,1.029396653
5326,F,2017,2017,Pukara 066,14,EtaMes,1.053287715,1.152190897,0.994006819,1.116273847,1.072735977,0.959793971,1.045719387,1.134648438,1.033592347,1.039752916,1.061669354,0.997229451
5327,F,2017,2017,Pukara 066,15,EtaMes,1.17846991,1.194605112,1.135719281,1.206539003,1.163248075,1.284691969,1.190266939,1.169316295,1.251016124,1.121242395,1.111409771,1.185200641
5328,F,2017,2017,Pukara 066,16,EtaMes,1.188629762,1.173601494,1.18802944,1.198191127,1.201589178,1.110934988,1.206459295,1.218500827,1.134891973,1.135132185,1.147359763,1.160711217
5329,F,2018,2018,Pukara 066,1,EtaMes,1.0860631,1.058630897,1.070818849,1.096489636,1.074742634,1.152139466,1.104324267,1.080022854,1.166948744,1.066112293,1.05022376,1.064645965
5330,F,2018,2018,Pukara 066,2,EtaMes,1.033859511,1.057652417,1.067929634,1.051836975,1.063788874,1.026070145,1.086682105,1.099296733,1.001886405,1.010441595,1.02625287,1.036171549
5331,F,2018,2018,Pukara 066,3,EtaMes,0.956867706,0.907164159,0.921133502,0.970077087,0.949622239,1.046653833,0.960057003,0.961520241,1.04626272,0.97262779,0.969367432,0.937412289
5332,F,2018,2018,Pukara 066,4,EtaMes,0.912182854,0.918832102,0.927221161,0.910998721,0.930769116,0.913872967,0.931740821,0.966035255,0.908216265,0.947206246,0.953404785,0.943170477
5333,F,2018,2018,Pukara 066,5,EtaMes,0.914198759,0.86371694,0.87634605,0.885520043,0.869207661,0.99669077,0.845226067,0.921921181,0.989646543,0.936537457,0.928485019,0.923200208
5334,F,2018,2018,Pukara 066,6,EtaMes,0.987898125,0.964020163,0.978751653,0.909507806,0.963300702,0.940976887,0.953968213,0.954983882,0.915912853,0.962098013,0.965847843,1.035569253
5335,F,2018,2018,Pukara 066,7,EtaMes,0.919292545,0.930140805,0.920875041,0.958190756,0.927138611,1.005687482,0.820644462,0.908606375,0.967761298,0.922641714,0.884506984,0.890527723
5336,F,2018,2018,Pukara 066,8,EtaMes,0.976759713,0.994982125,0.989136212,0.936492613,0.998118256,0.926190503,0.988672427,0.933043656,0.919688775,0.958696957,0.955013163,0.968825803
5337,F,2018,2018,Pukara 066,9,EtaMes,0.938665911,0.967318535,0.916739679,0.961988618,0.925633092,1.037167738,0.8816028,0.926832338,1.03463288,0.951578454,0.939511975,0.952129908
5338,F,2018,2018,Pukara 066,10,EtaMes,0.988287105,0.989345408,0.975336287,0.95141698,0.981983397,0.954430112,1.025640645,0.967685851,0.96097219,1.008617865,0.994517927,0.976069854
5339,F,2018,2018,Pukara 066,11,EtaMes,0.949244007,0.987082929,0.912622778,0.957535311,0.903852641,1.027429538,0.976267003,0.952876198,1.04099405,0.922136954,0.941170344,0.976679275
5340,F,2018,2018,Pukara 066,12,EtaMes,1.002654669,0.968682911,0.988443908,0.980022017,0.972045336,0.910307064,1.025628832,0.980369197,0.953244136,0.985261633,0.999011387,0.989811274
5341,F,2018,2018,Pukara 066,13,EtaMes,1.005988783,1.162792268,0.935385733,1.102653607,1.005326462,1.103852164,1.020040354,1.091932537,1.124156218,0.990754609,1.010317141,1.029408285
5342,F,2018,2018,Pukara 066,14,EtaMes,1.053296163,1.152190974,0.994010032,1.11629244,1.072718103,0.959788984,1.045709555,1.134644875,1.03359576,1.039751409,1.061664106,0.997228588
5343,F,2018,2018,Pukara 066,15,EtaMes,1.178464378,1.194596149,1.135710808,1.206548601,1.16325276,1.284676203,1.190254012,1.169307385,1.251000772,1.121239992,1.111418395,1.185210133
5344,F,2018,2018,Pukara 066,16,EtaMes,1.188636515,1.173597787,1.188028218,1.198188192,1.201582335,1.110939222,1.206461649,1.218507833,1.134891165,1.135134835,1.147363513,1.16070652
5345,F,2019,2019,Pukara 066,1,EtaMes,1.086064806,1.058629365,1.070806195,1.096494013,1.074751263,1.152125011,1.10432094,1.080032898,1.166951797,1.066095535,1.050233659,1.064633021
5346,F,2019,2019,Pukara 066,2,EtaMes,1.033856381,1.057651566,1.067928747,1.051832683,1.063784234,1.02606914,1.086678767,1.099289606,1.001888929,1.010442596,1.026247994,1.036172723
5347,F,2019,2019,Pukara 066,3,EtaMes,0.956873345,0.907167726,0.921133954,0.970078922,0.949621504,1.046653321,0.960050957,0.961524376,1.046263276,0.972636008,0.969363207,0.937413367
5348,F,2019,2019,Pukara 066,4,EtaMes,0.91217953,0.918830604,0.927221554,0.911002226,0.930767297,0.913875496,0.93174404,0.966036159,0.908215224,0.947205582,0.953405559,0.943170491
5349,F,2019,2019,Pukara 066,5,EtaMes,0.914211887,0.863726411,0.876344682,0.88553051,0.869199135,0.996695751,0.845225282,0.921922593,0.989633003,0.936534209,0.928468863,0.923201494
5350,F,2019,2019,Pukara 066,6,EtaMes,0.987905873,0.964017816,0.97875934,0.909512897,0.963297045,0.94097146,0.95396612,0.954981795,0.915914768,0.962104727,0.965841112,1.035569595
5351,F,2019,2019,Pukara 066,7,EtaMes,0.919304806,0.930142386,0.920882178,0.958192698,0.927131693,1.005699862,0.820641478,0.908606565,0.967756733,0.922643336,0.88452466,0.89052296
5352,F,2019,2019,Pukara 066,8,EtaMes,0.976757974,0.994981421,0.98913164,0.936493083,0.998116295,0.926196912,0.988670861,0.933045392,0.919686891,0.958706988,0.955019032,0.968827527
5353,F,2019,2019,Pukara 066,9,EtaMes,0.938667816,0.967313691,0.916736854,0.961982705,0.925638812,1.037170114,0.881613436,0.926835094,1.034633408,0.951574386,0.939515817,0.952129673
5354,F,2019,2019,Pukara 066,10,EtaMes,0.988290698,0.989343505,0.975337875,0.951414154,0.981989419,0.954428843,1.025636703,0.967683554,0.960971816,1.008619419,0.994518218,0.976073096
5355,F,2019,2019,Pukara 066,11,EtaMes,0.949233968,0.98707995,0.912600523,0.957527069,0.903869097,1.02743171,0.976263891,0.952866897,1.040998038,0.922122428,0.941160211,0.976686093
5356,F,2019,2019,Pukara 066,12,EtaMes,1.002661506,0.968691116,0.988457238,0.980022598,0.972041061,0.910307303,1.02563095,0.980372945,0.953239577,0.985261443,0.999015706,0.989804295
5357,F,2019,2019,Pukara 066,13,EtaMes,1.005983628,1.162799608,0.935368328,1.102661265,1.005323522,1.103846282,1.020059064,1.091930748,1.124160475,0.990766491,1.01032314,1.029395765
5358,F,2019,2019,Pukara 066,14,EtaMes,1.053290043,1.152196011,0.993987333,1.11628504,1.072741519,0.959788101,1.04571045,1.134649224,1.033590291,1.039743655,1.06166571,0.997234823
5359,F,2019,2019,Pukara 066,15,EtaMes,1.178448358,1.19458164,1.135719617,1.206540075,1.163252752,1.28467484,1.190261116,1.169303877,1.251015375,1.121224936,1.11141667,1.18521462
5360,F,2019,2019,Pukara 066,16,EtaMes,1.188628181,1.173597326,1.188032965,1.198186992,1.2015809,1.110934517,1.20646152,1.218503094,1.134898152,1.135136855,1.147359092,1.16070645
5361,F,2020,2020,Pukara 066,1,EtaMes,1.086061435,1.05863568,1.070812219,1.096504553,1.07475597,1.152125021,1.104321305,1.080019046,1.166960411,1.066093271,1.050227872,1.064639137
5362,F,2020,2020,Pukara 066,2,EtaMes,1.033859859,1.057654705,1.067928602,1.051834356,1.06379012,1.02606928,1.086681894,1.099294338,1.001888147,1.010441294,1.026254098,1.036171851
5363,F,2020,2020,Pukara 066,3,EtaMes,0.956867771,0.907164942,0.921135859,0.970077818,0.949617138,1.046655132,0.960050519,0.961522415,1.046256666,0.972630536,0.969361158,0.937414054
5364,F,2020,2020,Pukara 066,4,EtaMes,0.91218069,0.91883115,0.927223007,0.910999019,0.930768463,0.913874113,0.931742219,0.966035653,0.90821333,0.947203561,0.953405293,0.943170968
5365,F,2020,2020,Pukara 066,5,EtaMes,0.914184556,0.863724093,0.876339005,0.885534407,0.869209875,0.996693735,0.845226108,0.921911028,0.989654435,0.936546554,0.928472056,0.923193958
5366,F,2020,2020,Pukara 066,6,EtaMes,0.987905714,0.964018291,0.978755604,0.909511297,0.963290212,0.940973318,0.953971316,0.954976771,0.915915168,0.96209797,0.965846326,1.035560096
5367,F,2020,2020,Pukara 066,7,EtaMes,0.919292362,0.930144285,0.92088168,0.95818366,0.927140081,1.005688601,0.820641767,0.908610795,0.967754688,0.922660501,0.884528664,0.890509983
5368,F,2020,2020,Pukara 066,8,EtaMes,0.97676141,0.994981292,0.989135309,0.936490714,0.998114855,0.926192921,0.988674369,0.933041434,0.919687415,0.95870343,0.955010794,0.968831739
5369,F,2020,2020,Pukara 066,9,EtaMes,0.938676246,0.967315068,0.916727168,0.961983612,0.925633622,1.037170632,0.881609105,0.926834123,1.034635077,0.951573651,0.939515014,0.952134677
5370,F,2020,2020,Pukara 066,10,EtaMes,0.988286566,0.989342632,0.975337335,0.951413077,0.981986448,0.954429185,1.025641234,0.967684722,0.960974203,1.008620317,0.994518727,0.97607084
5371,F,2020,2020,Pukara 066,11,EtaMes,0.949246343,0.987081718,0.912625245,0.957534888,0.903875557,1.027432712,0.97625425,0.952875254,1.040982491,0.922124251,0.941168945,0.976683308
5372,F,2020,2020,Pukara 066,12,EtaMes,1.002659321,0.968689601,0.988431935,0.98002285,0.972045284,0.910312146,1.02562441,0.980375795,0.953243287,0.985259353,0.99901815,0.989811799
5373,F,2020,2020,Pukara 066,13,EtaMes,1.005963941,1.162798891,0.935396176,1.10270099,1.005304774,1.103857787,1.020039968,1.091928982,1.124164724,0.990764254,1.010314224,1.029374097
5374,F,2020,2020,Pukara 066,14,EtaMes,1.053295011,1.152190345,0.994006343,1.116290301,1.072740836,0.959788437,1.0457127,1.134650454,1.033599721,1.039745177,1.061664668,0.99723129
5375,F,2020,2020,Pukara 066,15,EtaMes,1.178469226,1.194582486,1.135719889,1.206544271,1.163243333,1.28467806,1.19024769,1.169319458,1.250995882,1.121232944,1.11139895,1.18520764
5376,F,2020,2020,Pukara 066,16,EtaMes,1.188632106,1.173596624,1.188025979,1.198187266,1.201580602,1.110934297,1.206463884,1.21850219,1.134888741,1.135138668,1.147363876,1.160711058
5377,F,2021,2021,Pukara 066,1,EtaMes,1.086063113,1.058643333,1.070811843,1.096502239,1.074750315,1.152125785,1.104313077,1.080015989,1.166957082,1.06609495,1.050216354,1.064637409
5378,F,2021,2021,Pukara 066,2,EtaMes,1.033855036,1.057651,1.067930926,1.051834682,1.063785689,1.02606533,1.086676431,1.09929695,1.001885287,1.010443584,1.026253363,1.03617213
5379,F,2021,2021,Pukara 066,3,EtaMes,0.956870511,0.907165993,0.92113242,0.970074466,0.949620734,1.046652833,0.960053346,0.961527428,1.046264532,0.972640007,0.969360786,0.937410857
5380,F,2021,2021,Pukara 066,4,EtaMes,0.912182351,0.918830653,0.927223378,0.910999812,0.93076875,0.913871894,0.931742006,0.96603259,0.908214222,0.947205559,0.95340837,0.943169946
5381,F,2021,2021,Pukara 066,5,EtaMes,0.914199089,0.863710228,0.876328613,0.885528153,0.869186849,0.99669453,0.845238159,0.921912107,0.989640566,0.936534608,0.928464365,0.923209562
5382,F,2021,2021,Pukara 066,6,EtaMes,0.987904273,0.964017116,0.978759297,0.909510111,0.96329849,0.940972074,0.953968848,0.954983658,0.915918163,0.962100023,0.965842882,1.035551502
5383,F,2021,2021,Pukara 066,7,EtaMes,0.919305205,0.930149476,0.920875958,0.958190118,0.927139317,1.005695751,0.820653497,0.908619217,0.967759509,0.922638373,0.884506179,0.890527358
5384,F,2021,2021,Pukara 066,8,EtaMes,0.976757942,0.994982922,0.98913316,0.936493776,0.998116004,0.926195136,0.988670029,0.933041768,0.919686606,0.95870492,0.955020482,0.968834043
5385,F,2021,2021,Pukara 066,9,EtaMes,0.938677025,0.967315276,0.916729832,0.961973654,0.92563666,1.037169513,0.881611515,0.926831103,1.034636243,0.951577047,0.93951528,0.952130386
5386,F,2021,2021,Pukara 066,10,EtaMes,0.988287053,0.989339833,0.975339811,0.95141544,0.981982319,0.954430746,1.02563758,0.967683228,0.960971649,1.00861793,0.994518133,0.976070867
5387,F,2021,2021,Pukara 066,11,EtaMes,0.949234903,0.987070071,0.912643547,0.95753155,0.903873179,1.027443617,0.976264247,0.952871374,1.040990072,0.922114507,0.941180059,0.976676867
5388,F,2021,2021,Pukara 066,12,EtaMes,1.002655593,0.968686473,0.988453538,0.980022634,0.972052062,0.910305291,1.02562117,0.980374176,0.953237405,0.985256656,0.999009911,0.989808955
5389,F,2021,2021,Pukara 066,13,EtaMes,1.005983496,1.162806427,0.935366027,1.102674697,1.005327565,1.10385483,1.020040635,1.091937266,1.124157669,0.990768529,1.010319693,1.029405827
5390,F,2021,2021,Pukara 066,14,EtaMes,1.053296842,1.152192182,0.993993104,1.116282747,1.072730076,0.959789925,1.04571766,1.134649298,1.033598484,1.039747496,1.061669852,0.997233499
5391,F,2021,2021,Pukara 066,15,EtaMes,1.178460254,1.194591078,1.135713675,1.206547604,1.163240111,1.284687836,1.190252428,1.169296245,1.251013955,1.121238743,1.111399567,1.185210501
