DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndIBlo,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
10705,F,2024,2024,Calama 110,1,EtaMes,1.016195853,1.090712725,1.13440187,1.166843537,1.131871393,1.177365137,1.196404029,1.011988102,1.11865531,1.013204562,1.006367718,0.96252792
10706,F,2024,2024,Calama 110,2,EtaMes,1.066239408,1.10624234,0.998339036,1.052962972,1.040222981,0.919753953,1.047937061,1.024103374,0.92575569,0.970148365,0.994392936,0.989725979
10707,F,2024,2024,Calama 110,3,EtaMes,1.058100837,1.027698445,1.082780989,1.101105068,1.083792251,1.226354183,1.190037084,1.057434329,1.250752383,1.11384842,1.06237523,1.051301745
10708,F,2024,2024,Calama 110,4,EtaMes,1.091737378,1.111253914,1.120003353,1.138945836,1.100773368,0.999801851,1.008341231,1.036084652,1.01385072,1.046611557,1.108462673,1.090107767
10709,F,2024,2024,Calama 110,5,EtaMes,0.988576659,0.938504954,0.964826332,0.915997878,0.841483924,1.106027614,1.127530828,1.053414515,1.140172809,0.994316218,1.043816528,0.928365722
10710,F,2024,2024,Calama 110,6,EtaMes,1.081823906,0.94361676,0.898241055,0.938498285,0.91880815,0.900817338,0.887775562,0.984407713,0.989750394,1.060681707,1.053383097,0.99301848
10711,F,2024,2024,Calama 110,7,EtaMes,1.012386309,1.050720363,1.069514233,1.072605072,1.048342951,1.219250031,1.125694209,0.99840262,1.074219765,1.008411997,0.979965755,0.978651201
10712,F,2024,2024,Calama 110,8,EtaMes,1.011823535,1.0443494,0.988404688,0.970776906,1.039359322,1.03860049,0.984448492,0.982472247,0.963042988,1.025275674,0.988383452,1.024955746
10713,F,2024,2024,Calama 110,9,EtaMes,0.912861973,0.900321458,0.895223025,1.005438748,1.02159934,0.967940666,1.065927576,1.011608453,1.032916352,0.966406577,0.868313699,0.953867643
10714,F,2024,2024,Calama 110,10,EtaMes,0.950134897,0.904338548,0.902139343,0.926184978,0.932877949,0.912042209,0.941997555,1.033561102,1.017888662,0.95423295,0.99684218,1.0333626
10715,F,2024,2024,Calama 110,11,EtaMes,0.847861629,0.725782427,0.945397767,0.754935774,0.840098928,1.108691671,0.896499501,0.83969442,0.989677638,0.99741729,0.863090119,0.974580472
10716,F,2024,2024,Calama 110,12,EtaMes,0.826238138,0.83818577,0.8620247,0.769429806,0.76947356,0.806519851,0.803374585,0.949792651,0.839782701,0.967726454,0.99315569,0.923524747
10717,F,2024,2024,Calama 110,13,EtaMes,0.939290684,0.949950137,0.827317359,1.066436736,1.110766694,1.108469666,1.044806461,0.816468829,0.988531736,0.947236318,0.870601974,0.870417694
10718,F,2024,2024,Calama 110,14,EtaMes,0.953078636,0.9634438,0.709614206,0.942213305,0.985514074,0.815773943,0.939461769,0.912162728,0.80931625,0.92736127,0.883703534,0.855787014
10719,F,2024,2024,Calama 110,15,EtaMes,0.994052879,1.041708927,1.069608547,1.077059981,1.022258862,1.203709699,1.101282486,1.030970555,1.163472823,1.043087612,1.043926996,0.992699208
10720,F,2024,2024,Calama 110,16,EtaMes,0.983035504,1.004601353,0.958648803,0.911616957,0.874840027,0.794695177,0.930445641,1.085517194,0.98811339,1.040268456,1.055783945,0.990647879
10721,F,2025,2025,Calama 110,1,EtaMes,1.016265902,1.090813871,1.134365919,1.166952404,1.131906396,1.177394256,1.196412546,1.011947339,1.118696641,1.013450134,1.006420497,0.962478736
10722,F,2025,2025,Calama 110,2,EtaMes,1.066244839,1.106210071,0.998352257,1.052969074,1.040177116,0.919752969,1.047916737,1.024077939,0.925776071,0.970061173,0.994411828,0.989732756
10723,F,2025,2025,Calama 110,3,EtaMes,1.058128161,1.027691841,1.082776596,1.101096688,1.083764236,1.226363025,1.190053459,1.057447727,1.250798699,1.113922659,1.062350553,1.051269484
10724,F,2025,2025,Calama 110,4,EtaMes,1.091739667,1.111284429,1.11998562,1.138935275,1.100781289,0.999790421,1.008334207,1.036080847,1.013829665,1.046633209,1.108451449,1.090111383
10725,F,2025,2025,Calama 110,5,EtaMes,0.988584625,0.938556263,0.964918062,0.915993142,0.841482217,1.10602848,1.127571058,1.053340348,1.140233372,0.994091792,1.04381404,0.928435335
10726,F,2025,2025,Calama 110,6,EtaMes,1.081756255,0.943561968,0.898229426,0.938547859,0.918759273,0.900809193,0.887772768,0.98438747,0.98973626,1.060631447,1.053386787,0.993129376
10727,F,2025,2025,Calama 110,7,EtaMes,1.012408674,1.050821959,1.069444861,1.072577353,1.048411801,1.219282863,1.125675,0.998397957,1.074167176,1.008542385,0.980031339,0.978689879
10728,F,2025,2025,Calama 110,8,EtaMes,1.011831122,1.0443626,0.988420863,0.970743437,1.039384024,1.038559838,0.984431944,0.982472112,0.963042848,1.025273347,0.988386125,1.024909007
10729,F,2025,2025,Calama 110,9,EtaMes,0.912801456,0.900382166,0.895293448,1.005469834,1.021669649,0.967986479,1.065985638,1.011606831,1.032889454,0.966359116,0.868323854,0.953871391
10730,F,2025,2025,Calama 110,10,EtaMes,0.950156741,0.904340165,0.90212409,0.926190635,0.932855354,0.91205706,0.941979473,1.0335696,1.017885677,0.954238463,0.99684775,1.0333581
10731,F,2025,2025,Calama 110,11,EtaMes,0.847909282,0.725683955,0.945504659,0.75483713,0.840162393,1.108778743,0.896543693,0.839707021,0.989718927,0.997636277,0.86304297,0.974598496
10732,F,2025,2025,Calama 110,12,EtaMes,0.826230428,0.838164565,0.862098924,0.76942088,0.769448545,0.806416932,0.803345154,0.949804622,0.839744705,0.967718838,0.993172499,0.923541114
10733,F,2025,2025,Calama 110,13,EtaMes,0.939348255,0.949839248,0.827226699,1.066536044,1.110537813,1.108567184,1.044873763,0.816474441,0.988444923,0.947195525,0.870628517,0.870306807
10734,F,2025,2025,Calama 110,14,EtaMes,0.953044505,0.963441512,0.709667755,0.942221628,0.985468756,0.815725511,0.939473494,0.912189124,0.809295726,0.92734145,0.883684205,0.855693619
10735,F,2025,2025,Calama 110,15,EtaMes,0.994030122,1.041607522,1.069624614,1.077067516,1.022298136,1.203768564,1.101317948,1.030994508,1.163529441,1.042987511,1.043885265,0.992739537
10736,F,2025,2025,Calama 110,16,EtaMes,0.982994739,1.004543813,0.958626681,0.91162915,0.874854916,0.794658726,0.930434071,1.085528999,0.988176255,1.040294033,1.055765728,0.990666826
10737,F,2026,2026,Calama 110,1,EtaMes,1.016228842,1.090738776,1.134391207,1.16697931,1.131914393,1.177315098,1.196454664,1.011937841,1.118669058,1.013456402,1.006345733,0.962490892
10738,F,2026,2026,Calama 110,2,EtaMes,1.066241322,1.106235308,0.998329164,1.052994616,1.040212024,0.919781683,1.047933326,1.024081507,0.925756159,0.970126456,0.994398249,0.989712894
10739,F,2026,2026,Calama 110,3,EtaMes,1.058141973,1.027690292,1.082759487,1.101076824,1.083773688,1.226421046,1.190050627,1.057445714,1.250801792,1.113916017,1.062355945,1.051265829
10740,F,2026,2026,Calama 110,4,EtaMes,1.091736315,1.11128727,1.119991115,1.138935342,1.100793129,0.999779867,1.008335757,1.036081095,1.013836267,1.046617196,1.108460977,1.090116668
10741,F,2026,2026,Calama 110,5,EtaMes,0.988579342,0.938634308,0.964835186,0.915897158,0.841550573,1.105975069,1.12761832,1.053411547,1.140260908,0.994172325,1.043822028,0.928551007
10742,F,2026,2026,Calama 110,6,EtaMes,1.081801646,0.943562136,0.898252866,0.938521827,0.918789312,0.90082851,0.887800342,0.984408768,0.98973822,1.060636056,1.053380015,0.993040479
10743,F,2026,2026,Calama 110,7,EtaMes,1.012388634,1.050727238,1.069489381,1.072547154,1.048336781,1.219327965,1.125643506,0.998387705,1.074194541,1.008505085,0.98,0.978686121
10744,F,2026,2026,Calama 110,8,EtaMes,1.011820084,1.044341558,0.988434533,0.970757675,1.039358158,1.0385549,0.984457188,0.982470584,0.963027805,1.025242431,0.988393873,1.024936593
10745,F,2026,2026,Calama 110,9,EtaMes,0.912872378,0.900350541,0.895297515,1.005486638,1.021652729,0.968000996,1.065975937,1.011629104,1.032888393,0.966363049,0.868329686,0.953895247
10746,F,2026,2026,Calama 110,10,EtaMes,0.950137361,0.904330044,0.902135386,0.926161522,0.932885345,0.912062214,0.941971455,1.033570032,1.017901503,0.954226738,0.99684318,1.033357005
10747,F,2026,2026,Calama 110,11,EtaMes,0.847917998,0.725663803,0.945364638,0.754983502,0.840091764,1.108771379,0.89649465,0.839696751,0.989704692,0.997560068,0.863078045,0.9745912
10748,F,2026,2026,Calama 110,12,EtaMes,0.82621334,0.838163777,0.862093277,0.769461281,0.769435034,0.806457504,0.803348227,0.949813042,0.839757564,0.967674488,0.993172867,0.923526428
10749,F,2026,2026,Calama 110,13,EtaMes,0.939205235,0.949910287,0.827150597,1.066546449,1.110518524,1.108566771,1.044817225,0.81640424,0.988531222,0.947265112,0.870634573,0.870336724
10750,F,2026,2026,Calama 110,14,EtaMes,0.953089833,0.9634813,0.709631933,0.942268679,0.9853909,0.815697176,0.939417983,0.912164248,0.809275281,0.927376927,0.883705325,0.85571675
10751,F,2026,2026,Calama 110,15,EtaMes,0.994065354,1.041573083,1.069663225,1.077047683,1.022260566,1.203709545,1.101310987,1.030976639,1.163495616,1.043077438,1.043890105,0.99274166
10752,F,2026,2026,Calama 110,16,EtaMes,0.983013534,1.004618704,0.958620257,0.911615554,0.874880312,0.794611771,0.930415913,1.085520222,0.988145654,1.040274061,1.055762704,0.990646241
10753,F,2027,2027,Calama 110,1,EtaMes,1.016228842,1.090738776,1.134391207,1.16697931,1.131914393,1.177315098,1.196454664,1.011937841,1.118669058,1.013456402,1.006345733,0.962490892
10754,F,2027,2027,Calama 110,2,EtaMes,1.066241322,1.106235308,0.998329164,1.052994616,1.040212024,0.919781683,1.047933326,1.024081507,0.925756159,0.970126456,0.994398249,0.989712894
10755,F,2027,2027,Calama 110,3,EtaMes,1.058141973,1.027690292,1.082759487,1.101076824,1.083773688,1.226421046,1.190050627,1.057445714,1.250801792,1.113916017,1.062355945,1.051265829
10756,F,2027,2027,Calama 110,4,EtaMes,1.091736315,1.11128727,1.119991115,1.138935342,1.100793129,0.999779867,1.008335757,1.036081095,1.013836267,1.046617196,1.108460977,1.090116668
10757,F,2027,2027,Calama 110,5,EtaMes,0.988579342,0.938634308,0.964835186,0.915897158,0.841550573,1.105975069,1.12761832,1.053411547,1.140260908,0.994172325,1.043822028,0.928551007
10758,F,2027,2027,Calama 110,6,EtaMes,1.081801646,0.943562136,0.898252866,0.938521827,0.918789312,0.90082851,0.887800342,0.984408768,0.98973822,1.060636056,1.053380015,0.993040479
10759,F,2027,2027,Calama 110,7,EtaMes,1.012388634,1.050727238,1.069489381,1.072547154,1.048336781,1.219327965,1.125643506,0.998387705,1.074194541,1.008505085,0.98,0.978686121
10760,F,2027,2027,Calama 110,8,EtaMes,1.011820084,1.044341558,0.988434533,0.970757675,1.039358158,1.0385549,0.984457188,0.982470584,0.963027805,1.025242431,0.988393873,1.024936593
10761,F,2027,2027,Calama 110,9,EtaMes,0.912872378,0.900350541,0.895297515,1.005486638,1.021652729,0.968000996,1.065975937,1.011629104,1.032888393,0.966363049,0.868329686,0.953895247
10762,F,2027,2027,Calama 110,10,EtaMes,0.950137361,0.904330044,0.902135386,0.926161522,0.932885345,0.912062214,0.941971455,1.033570032,1.017901503,0.954226738,0.99684318,1.033357005
10763,F,2027,2027,Calama 110,11,EtaMes,0.847917998,0.725663803,0.945364638,0.754983502,0.840091764,1.108771379,0.89649465,0.839696751,0.989704692,0.997560068,0.863078045,0.9745912
10764,F,2027,2027,Calama 110,12,EtaMes,0.82621334,0.838163777,0.862093277,0.769461281,0.769435034,0.806457504,0.803348227,0.949813042,0.839757564,0.967674488,0.993172867,0.923526428
10765,F,2027,2027,Calama 110,13,EtaMes,0.939205235,0.949910287,0.827150597,1.066546449,1.110518524,1.108566771,1.044817225,0.81640424,0.988531222,0.947265112,0.870634573,0.870336724
10766,F,2027,2027,Calama 110,14,EtaMes,0.953089833,0.9634813,0.709631933,0.942268679,0.9853909,0.815697176,0.939417983,0.912164248,0.809275281,0.927376927,0.883705325,0.85571675
10767,F,2027,2027,Calama 110,15,EtaMes,0.994065354,1.041573083,1.069663225,1.077047683,1.022260566,1.203709545,1.101310987,1.030976639,1.163495616,1.043077438,1.043890105,0.99274166
10768,F,2027,2027,Calama 110,16,EtaMes,0.983013534,1.004618704,0.958620257,0.911615554,0.874880312,0.794611771,0.930415913,1.085520222,0.988145654,1.040274061,1.055762704,0.990646241
10769,F,2028,2028,Calama 110,1,EtaMes,1.016228842,1.090738776,1.134391207,1.16697931,1.131914393,1.177315098,1.196454664,1.011937841,1.118669058,1.013456402,1.006345733,0.962490892
10770,F,2028,2028,Calama 110,2,EtaMes,1.066241322,1.106235308,0.998329164,1.052994616,1.040212024,0.919781683,1.047933326,1.024081507,0.925756159,0.970126456,0.994398249,0.989712894
10771,F,2028,2028,Calama 110,3,EtaMes,1.058141973,1.027690292,1.082759487,1.101076824,1.083773688,1.226421046,1.190050627,1.057445714,1.250801792,1.113916017,1.062355945,1.051265829
10772,F,2028,2028,Calama 110,4,EtaMes,1.091736315,1.11128727,1.119991115,1.138935342,1.100793129,0.999779867,1.008335757,1.036081095,1.013836267,1.046617196,1.108460977,1.090116668
10773,F,2028,2028,Calama 110,5,EtaMes,0.988579342,0.938634308,0.964835186,0.915897158,0.841550573,1.105975069,1.12761832,1.053411547,1.140260908,0.994172325,1.043822028,0.928551007
10774,F,2028,2028,Calama 110,6,EtaMes,1.081801646,0.943562136,0.898252866,0.938521827,0.918789312,0.90082851,0.887800342,0.984408768,0.98973822,1.060636056,1.053380015,0.993040479
10775,F,2028,2028,Calama 110,7,EtaMes,1.012388634,1.050727238,1.069489381,1.072547154,1.048336781,1.219327965,1.125643506,0.998387705,1.074194541,1.008505085,0.98,0.978686121
10776,F,2028,2028,Calama 110,8,EtaMes,1.011820084,1.044341558,0.988434533,0.970757675,1.039358158,1.0385549,0.984457188,0.982470584,0.963027805,1.025242431,0.988393873,1.024936593
10777,F,2028,2028,Calama 110,9,EtaMes,0.912872378,0.900350541,0.895297515,1.005486638,1.021652729,0.968000996,1.065975937,1.011629104,1.032888393,0.966363049,0.868329686,0.953895247
10778,F,2028,2028,Calama 110,10,EtaMes,0.950137361,0.904330044,0.902135386,0.926161522,0.932885345,0.912062214,0.941971455,1.033570032,1.017901503,0.954226738,0.99684318,1.033357005
10779,F,2028,2028,Calama 110,11,EtaMes,0.847917998,0.725663803,0.945364638,0.754983502,0.840091764,1.108771379,0.89649465,0.839696751,0.989704692,0.997560068,0.863078045,0.9745912
10780,F,2028,2028,Calama 110,12,EtaMes,0.82621334,0.838163777,0.862093277,0.769461281,0.769435034,0.806457504,0.803348227,0.949813042,0.839757564,0.967674488,0.993172867,0.923526428
10781,F,2028,2028,Calama 110,13,EtaMes,0.939205235,0.949910287,0.827150597,1.066546449,1.110518524,1.108566771,1.044817225,0.81640424,0.988531222,0.947265112,0.870634573,0.870336724
10782,F,2028,2028,Calama 110,14,EtaMes,0.953089833,0.9634813,0.709631933,0.942268679,0.9853909,0.815697176,0.939417983,0.912164248,0.809275281,0.927376927,0.883705325,0.85571675
10783,F,2028,2028,Calama 110,15,EtaMes,0.994065354,1.041573083,1.069663225,1.077047683,1.022260566,1.203709545,1.101310987,1.030976639,1.163495616,1.043077438,1.043890105,0.99274166
10784,F,2028,2028,Calama 110,16,EtaMes,0.983013534,1.004618704,0.958620257,0.911615554,0.874880312,0.794611771,0.930415913,1.085520222,0.988145654,1.040274061,1.055762704,0.990646241
10785,F,2029,2029,Calama 110,1,EtaMes,1.016228842,1.090738776,1.134391207,1.16697931,1.131914393,1.177315098,1.196454664,1.011937841,1.118669058,1.013456402,1.006345733,0.962490892
10786,F,2029,2029,Calama 110,2,EtaMes,1.066241322,1.106235308,0.998329164,1.052994616,1.040212024,0.919781683,1.047933326,1.024081507,0.925756159,0.970126456,0.994398249,0.989712894
10787,F,2029,2029,Calama 110,3,EtaMes,1.058141973,1.027690292,1.082759487,1.101076824,1.083773688,1.226421046,1.190050627,1.057445714,1.250801792,1.113916017,1.062355945,1.051265829
10788,F,2029,2029,Calama 110,4,EtaMes,1.091736315,1.11128727,1.119991115,1.138935342,1.100793129,0.999779867,1.008335757,1.036081095,1.013836267,1.046617196,1.108460977,1.090116668
10789,F,2029,2029,Calama 110,5,EtaMes,0.988579342,0.938634308,0.964835186,0.915897158,0.841550573,1.105975069,1.12761832,1.053411547,1.140260908,0.994172325,1.043822028,0.928551007
10790,F,2029,2029,Calama 110,6,EtaMes,1.081801646,0.943562136,0.898252866,0.938521827,0.918789312,0.90082851,0.887800342,0.984408768,0.98973822,1.060636056,1.053380015,0.993040479
10791,F,2029,2029,Calama 110,7,EtaMes,1.012388634,1.050727238,1.069489381,1.072547154,1.048336781,1.219327965,1.125643506,0.998387705,1.074194541,1.008505085,0.98,0.978686121
10792,F,2029,2029,Calama 110,8,EtaMes,1.011820084,1.044341558,0.988434533,0.970757675,1.039358158,1.0385549,0.984457188,0.982470584,0.963027805,1.025242431,0.988393873,1.024936593
10793,F,2029,2029,Calama 110,9,EtaMes,0.912872378,0.900350541,0.895297515,1.005486638,1.021652729,0.968000996,1.065975937,1.011629104,1.032888393,0.966363049,0.868329686,0.953895247
10794,F,2029,2029,Calama 110,10,EtaMes,0.950137361,0.904330044,0.902135386,0.926161522,0.932885345,0.912062214,0.941971455,1.033570032,1.017901503,0.954226738,0.99684318,1.033357005
10795,F,2029,2029,Calama 110,11,EtaMes,0.847917998,0.725663803,0.945364638,0.754983502,0.840091764,1.108771379,0.89649465,0.839696751,0.989704692,0.997560068,0.863078045,0.9745912
10796,F,2029,2029,Calama 110,12,EtaMes,0.82621334,0.838163777,0.862093277,0.769461281,0.769435034,0.806457504,0.803348227,0.949813042,0.839757564,0.967674488,0.993172867,0.923526428
10797,F,2029,2029,Calama 110,13,EtaMes,0.939205235,0.949910287,0.827150597,1.066546449,1.110518524,1.108566771,1.044817225,0.81640424,0.988531222,0.947265112,0.870634573,0.870336724
10798,F,2029,2029,Calama 110,14,EtaMes,0.953089833,0.9634813,0.709631933,0.942268679,0.9853909,0.815697176,0.939417983,0.912164248,0.809275281,0.927376927,0.883705325,0.85571675
10799,F,2029,2029,Calama 110,15,EtaMes,0.994065354,1.041573083,1.069663225,1.077047683,1.022260566,1.203709545,1.101310987,1.030976639,1.163495616,1.043077438,1.043890105,0.99274166
10800,F,2029,2029,Calama 110,16,EtaMes,0.983013534,1.004618704,0.958620257,0.911615554,0.874880312,0.794611771,0.930415913,1.085520222,0.988145654,1.040274061,1.055762704,0.990646241
10801,F,2030,2030,Calama 110,1,EtaMes,1.016228842,1.090738776,1.134391207,1.16697931,1.131914393,1.177315098,1.196454664,1.011937841,1.118669058,1.013456402,1.006345733,0.962490892
10802,F,2030,2030,Calama 110,2,EtaMes,1.066241322,1.106235308,0.998329164,1.052994616,1.040212024,0.919781683,1.047933326,1.024081507,0.925756159,0.970126456,0.994398249,0.989712894
10803,F,2030,2030,Calama 110,3,EtaMes,1.058141973,1.027690292,1.082759487,1.101076824,1.083773688,1.226421046,1.190050627,1.057445714,1.250801792,1.113916017,1.062355945,1.051265829
10804,F,2030,2030,Calama 110,4,EtaMes,1.091736315,1.11128727,1.119991115,1.138935342,1.100793129,0.999779867,1.008335757,1.036081095,1.013836267,1.046617196,1.108460977,1.090116668
10805,F,2030,2030,Calama 110,5,EtaMes,0.988579342,0.938634308,0.964835186,0.915897158,0.841550573,1.105975069,1.12761832,1.053411547,1.140260908,0.994172325,1.043822028,0.928551007
10806,F,2030,2030,Calama 110,6,EtaMes,1.081801646,0.943562136,0.898252866,0.938521827,0.918789312,0.90082851,0.887800342,0.984408768,0.98973822,1.060636056,1.053380015,0.993040479
10807,F,2030,2030,Calama 110,7,EtaMes,1.012388634,1.050727238,1.069489381,1.072547154,1.048336781,1.219327965,1.125643506,0.998387705,1.074194541,1.008505085,0.98,0.978686121
10808,F,2030,2030,Calama 110,8,EtaMes,1.011820084,1.044341558,0.988434533,0.970757675,1.039358158,1.0385549,0.984457188,0.982470584,0.963027805,1.025242431,0.988393873,1.024936593
10809,F,2030,2030,Calama 110,9,EtaMes,0.912872378,0.900350541,0.895297515,1.005486638,1.021652729,0.968000996,1.065975937,1.011629104,1.032888393,0.966363049,0.868329686,0.953895247
10810,F,2030,2030,Calama 110,10,EtaMes,0.950137361,0.904330044,0.902135386,0.926161522,0.932885345,0.912062214,0.941971455,1.033570032,1.017901503,0.954226738,0.99684318,1.033357005
10811,F,2030,2030,Calama 110,11,EtaMes,0.847917998,0.725663803,0.945364638,0.754983502,0.840091764,1.108771379,0.89649465,0.839696751,0.989704692,0.997560068,0.863078045,0.9745912
