ApeINum,ApeIAnoIni,ApeIAnoFin,ApeEtaNom,ApeIApe,ApeIHid,ApeHidPot
2768,5,5,MesNov,24,26,5365.289
2769,5,5,MesNov,25,38,5513.627
2770,5,5,MesNov,26,28,5591.787
2771,5,5,MesNov,27,45,5629.951
2772,5,5,MesNov,28,42,5642.935
2773,5,5,MesNov,29,41,5746.702
2774,5,5,MesNov,30,32,5777.165
2775,5,5,MesNov,31,40,5794.07
2776,5,5,MesNov,32,7,5988.815
2777,5,5,MesNov,33,35,6044.208
2778,5,5,MesNov,34,34,6085.62
2779,5,5,MesNov,35,36,6145.558
2780,5,5,MesNov,36,19,6171.53
2781,5,5,MesNov,37,12,6238.225
2782,5,5,MesNov,38,14,6253.046
2783,5,5,MesNov,39,15,6259.394
2784,5,5,MesNov,40,17,6286.011
2785,5,5,MesNov,41,11,6333.91
2786,5,5,MesNov,42,16,6348.621
2787,5,5,MesNov,43,13,6380.064
2788,5,5,MesNov,44,10,6404.072
2789,5,5,MesNov,45,24,6425.612
2790,5,5,MesNov,46,1,6442.194
2791,5,5,MesNov,47,33,6460.44
2792,5,5,MesNov,48,18,6482.688
2793,5,5,MesNov,49,2,6484.937
2794,5,5,MesNov,50,46,6490.488
2795,5,5,MesNov,51,55,6495.746
2796,5,5,MesNov,52,25,6520.382
2797,5,5,MesNov,53,43,6522.431
2798,5,5,MesNov,54,23,6526.386
2799,5,5,MesNov,55,6,6542.287
2800,5,5,MesNov,56,4,6543.33
2801,5,5,MesDic,1,54,3073.693
2802,5,5,MesDic,2,8,3241.011
2803,5,5,MesDic,3,56,3254.823
2804,5,5,MesDic,4,37,3262.072
2805,5,5,MesDic,5,39,3332.149
2806,5,5,MesDic,6,9,3362.492
2807,5,5,MesDic,7,30,3397.83
2808,5,5,MesDic,8,31,3513.417
2809,5,5,MesDic,9,21,3529.141
2810,5,5,MesDic,10,51,3531.922
2811,5,5,MesDic,11,28,3543.845
2812,5,5,MesDic,12,53,3629.291
2813,5,5,MesDic,13,3,3630.678
2814,5,5,MesDic,14,48,3740.153
2815,5,5,MesDic,15,29,3760.704
2816,5,5,MesDic,16,36,3779.269
2817,5,5,MesDic,17,22,3835.661
2818,5,5,MesDic,18,35,3837.739
2819,5,5,MesDic,19,52,3954.049
2820,5,5,MesDic,20,26,3981.865
2821,5,5,MesDic,21,49,4035.515
2822,5,5,MesDic,22,44,4050.746
2823,5,5,MesDic,23,45,4193.132
2824,5,5,MesDic,24,47,4265.702
2825,5,5,MesDic,25,40,4288.817
2826,5,5,MesDic,26,34,4423.241
2827,5,5,MesDic,27,50,4481.21
2828,5,5,MesDic,28,38,4645.235
2829,5,5,MesDic,29,27,4655.986
2830,5,5,MesDic,30,1,4680.833
2831,5,5,MesDic,31,14,4821.641
2832,5,5,MesDic,32,24,4859.159
2833,5,5,MesDic,33,2,4997.589
2834,5,5,MesDic,34,33,5002.146
2835,5,5,MesDic,35,5,5024.938
2836,5,5,MesDic,36,17,5060.04
2837,5,5,MesDic,37,16,5214.921
2838,5,5,MesDic,38,19,5378.887
2839,5,5,MesDic,39,12,5438.732
2840,5,5,MesDic,40,15,5441.511
2841,5,5,MesDic,41,20,5453.89
2842,5,5,MesDic,42,42,5604.809
2843,5,5,MesDic,43,32,5623.384
2844,5,5,MesDic,44,41,5645.592
2845,5,5,MesDic,45,10,5648.848
2846,5,5,MesDic,46,11,5704.716
2847,5,5,MesDic,47,46,5951.54
2848,5,5,MesDic,48,43,6113.07
2849,5,5,MesDic,49,13,6274.093
2850,5,5,MesDic,50,7,6304.159
2851,5,5,MesDic,51,55,6317.405
2852,5,5,MesDic,52,18,6349.809
2853,5,5,MesDic,53,23,6395.398
2854,5,5,MesDic,54,25,6410.807
2855,5,5,MesDic,55,6,6433.509
2856,5,5,MesDic,56,4,6453.287
2857,5,5,MesEne,1,54,3049.15
2858,5,5,MesEne,2,21,3308.3
2859,5,5,MesEne,3,39,3317.403
2860,5,5,MesEne,4,41,3332.258
2861,5,5,MesEne,5,20,3341.567
2862,5,5,MesEne,6,9,3349.152
2863,5,5,MesEne,7,40,3354.048
2864,5,5,MesEne,8,37,3382.647
2865,5,5,MesEne,9,56,3398.507
2866,5,5,MesEne,10,3,3409.041
2867,5,5,MesEne,11,19,3423.32
2868,5,5,MesEne,12,52,3446.311
2869,5,5,MesEne,13,48,3475.965
2870,5,5,MesEne,14,36,3486.651
2871,5,5,MesEne,15,31,3491.503
2872,5,5,MesEne,16,50,3492.711
2873,5,5,MesEne,17,33,3495.447
2874,5,5,MesEne,18,17,3548.812
2875,5,5,MesEne,19,49,3552.942
2876,5,5,MesEne,20,51,3556.633
2877,5,5,MesEne,21,53,3564.94
2878,5,5,MesEne,22,8,3568.271
2879,5,5,MesEne,23,11,3586.78
2880,5,5,MesEne,24,16,3589.452
2881,5,5,MesEne,25,15,3594.759
2882,5,5,MesEne,26,22,3605.575
2883,5,5,MesEne,27,26,3622.127
2884,5,5,MesEne,28,47,3623.192
2885,5,5,MesEne,29,30,3632.222
2886,5,5,MesEne,30,5,3660.76
2887,5,5,MesEne,31,2,3687.168
2888,5,5,MesEne,32,28,3706.757
2889,5,5,MesEne,33,45,3713.783
2890,5,5,MesEne,34,10,3714.494
2891,5,5,MesEne,35,29,3728.5
2892,5,5,MesEne,36,27,3730.574
2893,5,5,MesEne,37,34,3744.728
2894,5,5,MesEne,38,14,3754.057
2895,5,5,MesEne,39,6,3797.547
2896,5,5,MesEne,40,12,3798.244
2897,5,5,MesEne,41,35,3812.886
2898,5,5,MesEne,42,44,3850.504
2899,5,5,MesEne,43,1,3851.007
2900,5,5,MesEne,44,42,3961.324
2901,5,5,MesEne,45,38,3994.988
2902,5,5,MesEne,46,24,4011.027
2903,5,5,MesEne,47,7,4098.77
2904,5,5,MesEne,48,43,4114.882
2905,5,5,MesEne,49,13,4178.693
2906,5,5,MesEne,50,32,4376.153
2907,5,5,MesEne,51,18,4477.928
2908,5,5,MesEne,52,23,5058.36
2909,5,5,MesEne,53,46,6088.456
2910,5,5,MesEne,54,4,6286.188
2911,5,5,MesEne,55,25,6396.998
2912,5,5,MesEne,56,55,6625.778
2913,5,5,MesFeb,1,54,2821.518
2914,5,5,MesFeb,2,17,2841.408
2915,5,5,MesFeb,3,53,2875.889
2916,5,5,MesFeb,4,16,2990.08
2917,5,5,MesFeb,5,9,3037.217
2918,5,5,MesFeb,6,3,3042.538
2919,5,5,MesFeb,7,56,3066.611
2920,5,5,MesFeb,8,1,3091.408
2921,5,5,MesFeb,9,39,3101.567
2922,5,5,MesFeb,10,37,3109.082
2923,5,5,MesFeb,11,52,3123.38
2924,5,5,MesFeb,12,10,3125.251
2925,5,5,MesFeb,13,31,3126.929
2926,5,5,MesFeb,14,51,3127.465
2927,5,5,MesFeb,15,12,3191.492
2928,5,5,MesFeb,16,45,3207.905
2929,5,5,MesFeb,17,40,3215.134
2930,5,5,MesFeb,18,48,3227.37
2931,5,5,MesFeb,19,36,3249.578
2932,5,5,MesFeb,20,14,3261.632
2933,5,5,MesFeb,21,44,3273.136
2934,5,5,MesFeb,22,22,3282.351
2935,5,5,MesFeb,23,26,3304.202
2936,5,5,MesFeb,24,2,3311.592
2937,5,5,MesFeb,25,35,3331.417
2938,5,5,MesFeb,26,50,3335.253
2939,5,5,MesFeb,27,34,3337.997
2940,5,5,MesFeb,28,8,3345.706
2941,5,5,MesFeb,29,49,3350.156
2942,5,5,MesFeb,30,11,3393.62
2943,5,5,MesFeb,31,5,3400.138
2944,5,5,MesFeb,32,32,3404.27
2945,5,5,MesFeb,33,33,3436.229
2946,5,5,MesFeb,34,42,3443.335
2947,5,5,MesFeb,35,18,3467.797
2948,5,5,MesFeb,36,47,3478.533
2949,5,5,MesFeb,37,30,3492.673
2950,5,5,MesFeb,38,15,3494.684
2951,5,5,MesFeb,39,23,3534.25
2952,5,5,MesFeb,40,29,3546.75
2953,5,5,MesFeb,41,24,3572.523
2954,5,5,MesFeb,42,19,3647.11
2955,5,5,MesFeb,43,27,3666.049
2956,5,5,MesFeb,44,21,3732.018
2957,5,5,MesFeb,45,28,3735.036
2958,5,5,MesFeb,46,38,3758.17
2959,5,5,MesFeb,47,43,3778.939
2960,5,5,MesFeb,48,41,3825.311
2961,5,5,MesFeb,49,46,3863.244
2962,5,5,MesFeb,50,6,3888.078
2963,5,5,MesFeb,51,20,3914.291
2964,5,5,MesFeb,52,7,4038.68
2965,5,5,MesFeb,53,25,4105.29
2966,5,5,MesFeb,54,4,4185.044
2967,5,5,MesFeb,55,13,4245.879
2968,5,5,MesFeb,56,55,4787.418
2969,5,5,MesMar,1,53,1967.206
2970,5,5,MesMar,2,54,1979.173
2971,5,5,MesMar,3,9,2091.879
2972,5,5,MesMar,4,56,2093.508
2973,5,5,MesMar,5,10,2097.058
2974,5,5,MesMar,6,12,2150.018
2975,5,5,MesMar,7,3,2157.058
2976,5,5,MesMar,8,37,2178.646
2977,5,5,MesMar,9,39,2180.364
2978,5,5,MesMar,10,16,2220.458
2979,5,5,MesMar,11,17,2234.109
2980,5,5,MesMar,12,48,2236.397
2981,5,5,MesMar,13,11,2283.237
2982,5,5,MesMar,14,40,2294.505
2983,5,5,MesMar,15,8,2304.469
2984,5,5,MesMar,16,14,2305.088
2985,5,5,MesMar,17,51,2312.306
2986,5,5,MesMar,18,52,2324.87
2987,5,5,MesMar,19,31,2346.496
2988,5,5,MesMar,20,30,2347.602
2989,5,5,MesMar,21,22,2349.557
2990,5,5,MesMar,22,29,2364.27
2991,5,5,MesMar,23,15,2367.958
2992,5,5,MesMar,24,24,2403.062
2993,5,5,MesMar,25,2,2410.932
2994,5,5,MesMar,26,45,2419.692
2995,5,5,MesMar,27,26,2436.339
2996,5,5,MesMar,28,35,2454.439
2997,5,5,MesMar,29,44,2462.931
2998,5,5,MesMar,30,5,2474.676
2999,5,5,MesMar,31,34,2481.881
3000,5,5,MesMar,32,49,2497.428
3001,5,5,MesMar,33,50,2516.627
3002,5,5,MesMar,34,1,2526.859
3003,5,5,MesMar,35,36,2553.95
3004,5,5,MesMar,36,18,2554.343
3005,5,5,MesMar,37,33,2590.97
3006,5,5,MesMar,38,32,2633.765
3007,5,5,MesMar,39,47,2668.477
3008,5,5,MesMar,40,19,2671.599
3009,5,5,MesMar,41,38,2734.574
3010,5,5,MesMar,42,46,2738.432
3011,5,5,MesMar,43,28,2739.247
3012,5,5,MesMar,44,41,2745.878
3013,5,5,MesMar,45,7,2760.545
3014,5,5,MesMar,46,4,2891.195
3015,5,5,MesMar,47,21,2891.993
3016,5,5,MesMar,48,27,2936.876
3017,5,5,MesMar,49,6,2962.898
3018,5,5,MesMar,50,43,3130.171
3019,5,5,MesMar,51,25,3198.325
3020,5,5,MesMar,52,55,3359.564
3021,5,5,MesMar,53,42,3448.645
3022,5,5,MesMar,54,13,3460.441
3023,5,5,MesMar,55,20,3476.308
3024,5,5,MesMar,56,23,3548.141
3025,6,6,MesAbr,1,40,1570.982
3026,6,6,MesAbr,2,56,1737.575
3027,6,6,MesAbr,3,46,1752.729
3028,6,6,MesAbr,4,49,1783.32
3029,6,6,MesAbr,5,12,1808.756
3030,6,6,MesAbr,6,30,1844.329
3031,6,6,MesAbr,7,53,1851.145
3032,6,6,MesAbr,8,9,1861.135
3033,6,6,MesAbr,9,10,1911.211
3034,6,6,MesAbr,10,41,1924.017
3035,6,6,MesAbr,11,13,1935.137
3036,6,6,MesAbr,12,15,1940.061
3037,6,6,MesAbr,13,18,1981.751
3038,6,6,MesAbr,14,17,1994.235
3039,6,6,MesAbr,15,3,2021.457
3040,6,6,MesAbr,16,23,2045.904
3041,6,6,MesAbr,17,2,2052.941
3042,6,6,MesAbr,18,11,2083.14
3043,6,6,MesAbr,19,4,2095.723
3044,6,6,MesAbr,20,54,2111.73
3045,6,6,MesAbr,21,25,2131.932
3046,6,6,MesAbr,22,50,2156.43
3047,6,6,MesAbr,23,52,2211.107
3048,6,6,MesAbr,24,19,2226.502
3049,6,6,MesAbr,25,42,2234.011
3050,6,6,MesAbr,26,20,2281.183
3051,6,6,MesAbr,27,5,2298.802
3052,6,6,MesAbr,28,51,2311.349
3053,6,6,MesAbr,29,32,2346.196
3054,6,6,MesAbr,30,8,2364.408
3055,6,6,MesAbr,31,29,2364.606
3056,6,6,MesAbr,32,1,2371.128
3057,6,6,MesAbr,33,48,2403.261
3058,6,6,MesAbr,34,28,2455.708
3059,6,6,MesAbr,35,37,2471.191
3060,6,6,MesAbr,36,44,2534.911
3061,6,6,MesAbr,37,22,2581.512
3062,6,6,MesAbr,38,33,2636.054
3063,6,6,MesAbr,39,36,2647.3
3064,6,6,MesAbr,40,39,2691.304
3065,6,6,MesAbr,41,35,2709.699
3066,6,6,MesAbr,42,14,2710.394
3067,6,6,MesAbr,43,7,2831.924
3068,6,6,MesAbr,44,43,2858.371
3069,6,6,MesAbr,45,31,2919.431
3070,6,6,MesAbr,46,38,2967.037
3071,6,6,MesAbr,47,27,2970.935
3072,6,6,MesAbr,48,55,3009.161
3073,6,6,MesAbr,49,24,3048.939
3074,6,6,MesAbr,50,16,3059.421
3075,6,6,MesAbr,51,47,3114.34
3076,6,6,MesAbr,52,26,3224.833
3077,6,6,MesAbr,53,34,3252.068
3078,6,6,MesAbr,54,45,3480.076
3079,6,6,MesAbr,55,6,3571.957
3080,6,6,MesAbr,56,21,4133.064
3081,6,6,MesMay,1,30,1783.781
3082,6,6,MesMay,2,56,1844.311
3083,6,6,MesMay,3,54,1930.414
3084,6,6,MesMay,4,40,1931.811
3085,6,6,MesMay,5,41,1962.64
3086,6,6,MesMay,6,17,1974.828
3087,6,6,MesMay,7,3,2036.847
3088,6,6,MesMay,8,52,2061.625
3089,6,6,MesMay,9,9,2062.942
3090,6,6,MesMay,10,48,2119.735
3091,6,6,MesMay,11,51,2261.54
3092,6,6,MesMay,12,4,2314.279
3093,6,6,MesMay,13,29,2318.283
3094,6,6,MesMay,14,37,2347.879
3095,6,6,MesMay,15,44,2350.68
3096,6,6,MesMay,16,1,2364.377
3097,6,6,MesMay,17,2,2410.386
3098,6,6,MesMay,18,39,2439.869
3099,6,6,MesMay,19,5,2443.768
3100,6,6,MesMay,20,45,2451.5
3101,6,6,MesMay,21,11,2516.456
3102,6,6,MesMay,22,28,2586.627
3103,6,6,MesMay,23,36,2683.554
3104,6,6,MesMay,24,24,2973.161
3105,6,6,MesMay,25,53,3081
3106,6,6,MesMay,26,15,3324.346
3107,6,6,MesMay,27,35,3325.308
3108,6,6,MesMay,28,20,3344.134
3109,6,6,MesMay,29,19,3366.636
3110,6,6,MesMay,30,47,3430.01
3111,6,6,MesMay,31,8,3454.399
3112,6,6,MesMay,32,31,3487.16
3113,6,6,MesMay,33,25,3547.98
3114,6,6,MesMay,34,18,3567.135
3115,6,6,MesMay,35,10,3578.532
3116,6,6,MesMay,36,7,3594.471
3117,6,6,MesMay,37,38,3608.762
3118,6,6,MesMay,38,50,3702.964
3119,6,6,MesMay,39,43,3706.625
3120,6,6,MesMay,40,55,3710.425
3121,6,6,MesMay,41,23,3729.97
3122,6,6,MesMay,42,16,3748.077
3123,6,6,MesMay,43,46,3786.044
3124,6,6,MesMay,44,6,3825.868
3125,6,6,MesMay,45,14,4116.852
3126,6,6,MesMay,46,42,4189.177
3127,6,6,MesMay,47,12,4196.476
3128,6,6,MesMay,48,34,4408.267
3129,6,6,MesMay,49,27,4740.712
3130,6,6,MesMay,50,26,4942.296
3131,6,6,MesMay,51,49,5183.796
3132,6,6,MesMay,52,13,6265.987
3133,6,6,MesMay,53,33,6651.186
3134,6,6,MesMay,54,22,6673.201
3135,6,6,MesMay,55,21,6685.922
3136,6,6,MesMay,56,32,6692.811
3137,6,6,MesJun,1,56,1787.391
3138,6,6,MesJun,2,54,1868.589
3139,6,6,MesJun,3,9,1987.487
3140,6,6,MesJun,4,48,2140.478
3141,6,6,MesJun,5,39,2352.392
3142,6,6,MesJun,6,20,2798.654
3143,6,6,MesJun,7,30,2845.163
3144,6,6,MesJun,8,8,2926.299
3145,6,6,MesJun,9,5,2958.89
3146,6,6,MesJun,10,3,3029.562
3147,6,6,MesJun,11,4,3103.322
3148,6,6,MesJun,12,52,3127.581
3149,6,6,MesJun,13,51,3171.652
3150,6,6,MesJun,14,40,3251.626
3151,6,6,MesJun,15,29,3384.019
3152,6,6,MesJun,16,12,3445.056
3153,6,6,MesJun,17,18,3628.58
3154,6,6,MesJun,18,25,3732.738
3155,6,6,MesJun,19,37,3733.194
3156,6,6,MesJun,20,31,3873.964
3157,6,6,MesJun,21,11,3888.052
3158,6,6,MesJun,22,1,3895.929
3159,6,6,MesJun,23,7,3949.805
3160,6,6,MesJun,24,50,3988.588
3161,6,6,MesJun,25,53,4054.184
3162,6,6,MesJun,26,19,4057.276
3163,6,6,MesJun,27,17,4083.109
3164,6,6,MesJun,28,2,4102.902
3165,6,6,MesJun,29,14,4242.293
3166,6,6,MesJun,30,49,4256.656
3167,6,6,MesJun,31,28,4284.977
3168,6,6,MesJun,32,16,4394.168
3169,6,6,MesJun,33,15,4430.654
3170,6,6,MesJun,34,35,4612.487
3171,6,6,MesJun,35,24,4706.716
3172,6,6,MesJun,36,45,4779.735
3173,6,6,MesJun,37,22,5137.483
3174,6,6,MesJun,38,43,5148.29
3175,6,6,MesJun,39,36,5160.31
3176,6,6,MesJun,40,26,5242.484
3177,6,6,MesJun,41,42,5292.991
3178,6,6,MesJun,42,23,5367.944
3179,6,6,MesJun,43,44,5718.058
3180,6,6,MesJun,44,41,5846.043
3181,6,6,MesJun,45,10,5880.722
3182,6,6,MesJun,46,32,6530.131
3183,6,6,MesJun,47,38,6737.545
3184,6,6,MesJun,48,6,6874.373
3185,6,6,MesJun,49,47,6883.125
3186,6,6,MesJun,50,33,6887.602
3187,6,6,MesJun,51,55,6887.694
3188,6,6,MesJun,52,46,6905.51
3189,6,6,MesJun,53,21,6934.298
3190,6,6,MesJun,54,27,6939.834
3191,6,6,MesJun,55,34,6959.661
3192,6,6,MesJun,56,13,6971.494
3193,6,6,MesJul,1,54,1929.514
3194,6,6,MesJul,2,56,2027.023
3195,6,6,MesJul,3,9,2229.495
3196,6,6,MesJul,4,39,2415.902
3197,6,6,MesJul,5,3,2614.666
3198,6,6,MesJul,6,37,2701.72
3199,6,6,MesJul,7,5,2762.951
3200,6,6,MesJul,8,40,2764.073
3201,6,6,MesJul,9,31,3122.126
3202,6,6,MesJul,10,8,3145.201
3203,6,6,MesJul,11,30,3210.473
3204,6,6,MesJul,12,51,3254.628
3205,6,6,MesJul,13,52,3360.261
3206,6,6,MesJul,14,48,3467.017
3207,6,6,MesJul,15,29,3492.268
3208,6,6,MesJul,16,17,3582.353
3209,6,6,MesJul,17,10,3794.386
3210,6,6,MesJul,18,4,4092.923
3211,6,6,MesJul,19,11,4125.76
3212,6,6,MesJul,20,53,4186.075
3213,6,6,MesJul,21,15,4218.619
3214,6,6,MesJul,22,49,4243.947
3215,6,6,MesJul,23,13,4348.897
3216,6,6,MesJul,24,50,4389.691
3217,6,6,MesJul,25,1,4396.077
3218,6,6,MesJul,26,38,4436.08
3219,6,6,MesJul,27,14,4491.484
3220,6,6,MesJul,28,43,4544.11
3221,6,6,MesJul,29,16,4657.872
3222,6,6,MesJul,30,24,4661.134
3223,6,6,MesJul,31,33,4663.526
3224,6,6,MesJul,32,36,4698.216
3225,6,6,MesJul,33,32,4927.565
3226,6,6,MesJul,34,20,4984.908
3227,6,6,MesJul,35,7,4993.934
3228,6,6,MesJul,36,2,5226.352
3229,6,6,MesJul,37,6,5345.597
3230,6,6,MesJul,38,27,5410.553
3231,6,6,MesJul,39,22,5688.203
3232,6,6,MesJul,40,34,5717.66
3233,6,6,MesJul,41,45,5735.368
3234,6,6,MesJul,42,26,5769.005
3235,6,6,MesJul,43,35,5770.047
3236,6,6,MesJul,44,44,5849.877
3237,6,6,MesJul,45,28,5866.63
3238,6,6,MesJul,46,25,6070.489
3239,6,6,MesJul,47,12,6192.755
3240,6,6,MesJul,48,21,6206.018
3241,6,6,MesJul,49,41,6539.835
3242,6,6,MesJul,50,18,6760.305
3243,6,6,MesJul,51,55,6771.866
3244,6,6,MesJul,52,46,6779.467
3245,6,6,MesJul,53,19,6780.623
3246,6,6,MesJul,54,42,6795.277
3247,6,6,MesJul,55,47,6806.878
3248,6,6,MesJul,56,23,6807.838
3249,6,6,MesAgo,1,54,1813.834
3250,6,6,MesAgo,2,56,2006.095
3251,6,6,MesAgo,3,39,2384.118
3252,6,6,MesAgo,4,9,2485.138
3253,6,6,MesAgo,5,48,2738.612
3254,6,6,MesAgo,6,53,3025.963
3255,6,6,MesAgo,7,5,3095.28
3256,6,6,MesAgo,8,17,3096.67
3257,6,6,MesAgo,9,37,3328.758
3258,6,6,MesAgo,10,26,3349.824
3259,6,6,MesAgo,11,51,3416.288
3260,6,6,MesAgo,12,33,3581.589
3261,6,6,MesAgo,13,25,3748.446
3262,6,6,MesAgo,14,44,3830.937
3263,6,6,MesAgo,15,45,3913.554
3264,6,6,MesAgo,16,16,3914.07
3265,6,6,MesAgo,17,8,3980.359
3266,6,6,MesAgo,18,1,3990.149
3267,6,6,MesAgo,19,11,4007.667
3268,6,6,MesAgo,20,15,4025.524
3269,6,6,MesAgo,21,14,4084.452
3270,6,6,MesAgo,22,31,4092.455
3271,6,6,MesAgo,23,32,4098.711
3272,6,6,MesAgo,24,7,4113.323
3273,6,6,MesAgo,25,22,4241.765
3274,6,6,MesAgo,26,24,4265.615
3275,6,6,MesAgo,27,35,4318.47
3276,6,6,MesAgo,28,10,4444.912
3277,6,6,MesAgo,29,30,4467.52
3278,6,6,MesAgo,30,27,4475.696
3279,6,6,MesAgo,31,21,4487.215
3280,6,6,MesAgo,32,3,4506.005
3281,6,6,MesAgo,33,50,4518.808
3282,6,6,MesAgo,34,4,4557.062
3283,6,6,MesAgo,35,52,4573.874
3284,6,6,MesAgo,36,28,4614.674
3285,6,6,MesAgo,37,40,4631.024
3286,6,6,MesAgo,38,34,4655.162
3287,6,6,MesAgo,39,49,4657.957
3288,6,6,MesAgo,40,2,4737.322
3289,6,6,MesAgo,41,29,4772.138
3290,6,6,MesAgo,42,23,4807.749
3291,6,6,MesAgo,43,19,4827.064
3292,6,6,MesAgo,44,36,4881.07
3293,6,6,MesAgo,45,18,5029.01
3294,6,6,MesAgo,46,41,5243.887
3295,6,6,MesAgo,47,12,5668.945
3296,6,6,MesAgo,48,47,5903.788
3297,6,6,MesAgo,49,6,6129.46
3298,6,6,MesAgo,50,55,6262.391
3299,6,6,MesAgo,51,46,6340.58
3300,6,6,MesAgo,52,38,6362.137
3301,6,6,MesAgo,53,42,6619.206
3302,6,6,MesAgo,54,20,6641.438
3303,6,6,MesAgo,55,43,6676.2
3304,6,6,MesAgo,56,13,6876.285
3305,6,6,MesSep,1,54,1790.218
3306,6,6,MesSep,2,39,2270.999
3307,6,6,MesSep,3,56,2452.286
3308,6,6,MesSep,4,9,2727.575
3309,6,6,MesSep,5,53,3248.262
3310,6,6,MesSep,6,37,3261.576
3311,6,6,MesSep,7,48,3455.205
3312,6,6,MesSep,8,51,3528.576
3313,6,6,MesSep,9,29,3593.021
3314,6,6,MesSep,10,14,3619.007
3315,6,6,MesSep,11,26,3641.524
3316,6,6,MesSep,12,17,3735.672
3317,6,6,MesSep,13,11,3850.732
3318,6,6,MesSep,14,3,3876.869
3319,6,6,MesSep,15,1,3953.121
3320,6,6,MesSep,16,15,3981.94
3321,6,6,MesSep,17,24,4034.569
3322,6,6,MesSep,18,8,4068.702
3323,6,6,MesSep,19,16,4144.824
3324,6,6,MesSep,20,50,4296.952
3325,6,6,MesSep,21,44,4387.3
3326,6,6,MesSep,22,27,4393.436
3327,6,6,MesSep,23,30,4400.156
3328,6,6,MesSep,24,49,4426.934
3329,6,6,MesSep,25,5,4439.715
3330,6,6,MesSep,26,52,4439.763
3331,6,6,MesSep,27,22,4458.021
3332,6,6,MesSep,28,4,4476.86
3333,6,6,MesSep,29,34,4479.075
3334,6,6,MesSep,30,10,4491.341
3335,6,6,MesSep,31,7,4520.106
3336,6,6,MesSep,32,6,4536.364
3337,6,6,MesSep,33,12,4540.05
3338,6,6,MesSep,34,35,4574.76
3339,6,6,MesSep,35,21,4583.973
3340,6,6,MesSep,36,28,4675.133
3341,6,6,MesSep,37,25,4688.821
3342,6,6,MesSep,38,36,4767.597
3343,6,6,MesSep,39,31,4778.946
3344,6,6,MesSep,40,13,4795.644
3345,6,6,MesSep,41,2,4821.209
3346,6,6,MesSep,42,43,4851.314
3347,6,6,MesSep,43,33,4871.973
3348,6,6,MesSep,44,42,4931.238
3349,6,6,MesSep,45,32,4967.633
3350,6,6,MesSep,46,20,5052.459
3351,6,6,MesSep,47,45,5052.494
3352,6,6,MesSep,48,41,5088.884
3353,6,6,MesSep,49,46,5402.909
3354,6,6,MesSep,50,19,5756.543
3355,6,6,MesSep,51,18,5824.417
3356,6,6,MesSep,52,38,6022.048
3357,6,6,MesSep,53,47,6049.784
3358,6,6,MesSep,54,40,6100.931
3359,6,6,MesSep,55,23,6216.085
3360,6,6,MesSep,56,55,6491.662
3361,6,6,MesOct,1,54,2301.937
3362,6,6,MesOct,2,39,2641.609
3363,6,6,MesOct,3,56,2691.774
3364,6,6,MesOct,4,9,2890.063
3365,6,6,MesOct,5,53,3131.818
3366,6,6,MesOct,6,37,3290.026
3367,6,6,MesOct,7,50,4361.435
3368,6,6,MesOct,8,3,4440.268
3369,6,6,MesOct,9,21,4570.112
3370,6,6,MesOct,10,51,4579.248
3371,6,6,MesOct,11,36,4596.339
3372,6,6,MesOct,12,26,4617.943
3373,6,6,MesOct,13,48,4629.379
3374,6,6,MesOct,14,31,4633.03
3375,6,6,MesOct,15,49,4661.983
3376,6,6,MesOct,16,20,4673.586
3377,6,6,MesOct,17,52,4678.525
3378,6,6,MesOct,18,22,4693.49
3379,6,6,MesOct,19,38,4726.628
3380,6,6,MesOct,20,10,4742.844
3381,6,6,MesOct,21,6,4799.542
3382,6,6,MesOct,22,45,4832.327
3383,6,6,MesOct,23,7,4865.359
3384,6,6,MesOct,24,44,4872.449
3385,6,6,MesOct,25,8,5030.135
3386,6,6,MesOct,26,32,5054.384
3387,6,6,MesOct,27,34,5057.044
3388,6,6,MesOct,28,30,5073.772
3389,6,6,MesOct,29,11,5080.432
3390,6,6,MesOct,30,29,5213.793
3391,6,6,MesOct,31,14,5218.388
3392,6,6,MesOct,32,5,5236.277
3393,6,6,MesOct,33,35,5295.161
3394,6,6,MesOct,34,4,5351.26
3395,6,6,MesOct,35,27,5421.692
3396,6,6,MesOct,36,13,5519.612
3397,6,6,MesOct,37,28,5674.918
3398,6,6,MesOct,38,17,5713.45
3399,6,6,MesOct,39,16,5750.724
3400,6,6,MesOct,40,41,5769.98
3401,6,6,MesOct,41,42,5783.666
3402,6,6,MesOct,42,15,5789.156
3403,6,6,MesOct,43,46,5865.516
3404,6,6,MesOct,44,1,5945.503
3405,6,6,MesOct,45,2,6022.619
3406,6,6,MesOct,46,12,6184.842
3407,6,6,MesOct,47,24,6189.295
3408,6,6,MesOct,48,40,6572.491
3409,6,6,MesOct,49,23,6623.553
3410,6,6,MesOct,50,19,6684.3
3411,6,6,MesOct,51,47,6685.137
3412,6,6,MesOct,52,33,6704.624
3413,6,6,MesOct,53,55,6733.387
3414,6,6,MesOct,54,18,6733.407
3415,6,6,MesOct,55,25,6739.271
3416,6,6,MesOct,56,43,6778.431
3417,6,6,MesNov,1,54,2727.017
3418,6,6,MesNov,2,39,2949.101
3419,6,6,MesNov,3,37,3110.776
3420,6,6,MesNov,4,56,3267.192
3421,6,6,MesNov,5,53,3423.838
3422,6,6,MesNov,6,9,3459.537
3423,6,6,MesNov,7,31,4101.067
