SecNum,SecAnoIni,SecAnoFin,SecTip,SecISim,SecNEta,1,2,3,4,5,6,7,8,9,10,11,12
2914,50,*,SimSec,32,12,22,22,22,22,22,22,22,22,22,22,22,22
2915,50,*,SimSec,33,12,23,23,23,23,23,23,23,23,23,23,23,23
2916,50,*,SimSec,34,12,24,24,24,24,24,24,24,24,24,24,24,24
2917,50,*,SimSec,35,12,25,25,25,25,25,25,25,25,25,25,25,25
2918,50,*,SimSec,36,12,26,26,26,26,26,26,26,26,26,26,26,26
2919,50,*,SimSec,37,12,27,27,27,27,27,27,27,27,27,27,27,27
2920,50,*,SimSec,38,12,28,28,28,28,28,28,28,28,28,28,28,28
2921,50,*,SimSec,39,12,29,29,29,29,29,29,29,29,29,29,29,29
2922,50,*,SimSec,40,12,30,30,30,30,30,30,30,30,30,30,30,30
2923,50,*,SimSec,41,12,31,31,31,31,31,31,31,31,31,31,31,31
2924,50,*,SimSec,42,12,32,32,32,32,32,32,32,32,32,32,32,32
2925,50,*,SimSec,43,12,33,33,33,33,33,33,33,33,33,33,33,33
2926,50,*,SimSec,44,12,34,34,34,34,34,34,34,34,34,34,34,34
2927,50,*,SimSec,45,12,35,35,35,35,35,35,35,35,35,35,35,35
2928,50,*,SimSec,46,12,36,36,36,36,36,36,36,36,36,36,36,36
2929,50,*,SimSec,47,12,37,37,37,37,37,37,37,37,37,37,37,37
2930,50,*,SimSec,48,12,38,38,38,38,38,38,38,38,38,38,38,38
2931,50,*,SimSec,49,12,39,39,39,39,39,39,39,39,39,39,39,39
2932,50,*,SimSec,50,12,40,40,40,40,40,40,40,40,40,40,40,40
2933,50,*,SimSec,51,12,41,41,41,41,41,41,41,41,41,41,41,41
2934,50,*,SimSec,52,12,42,42,42,42,42,42,42,42,42,42,42,42
2935,50,*,SimSec,53,12,43,43,43,43,43,43,43,43,43,43,43,43
2936,50,*,SimSec,54,12,44,44,44,44,44,44,44,44,44,44,44,44
2937,50,*,SimSec,55,12,45,45,45,45,45,45,45,45,45,45,45,45
2938,50,*,SimSec,56,12,46,46,46,46,46,46,46,46,46,46,46,46
2939,50,*,SimSec,57,12,47,47,47,47,47,47,47,47,47,47,47,47
2940,50,*,SimSec,58,12,48,48,48,48,48,48,48,48,48,48,48,48
2941,50,*,SimSec,59,12,49,49,49,49,49,49,49,49,49,49,49,49
