DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndSisGbl,DemIndSisPri,DemIndSisSec,DemIndSisCmr,DemIndIBlo,DemIndEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
2575,F,2021,2021,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.020377241,0.880919324,1.158383628,1.018247861,0.794399485,1.097512028,1.051441019,1.188240745,1.142960764,1.029247525,1.193736728,1.16779193
2576,F,2021,2021,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.560093811,0.583176208,0.574228731,0.635887042,0.594488821,0.561788657,1.026177972,1.056408189,1.154722136,1.001925855,1.06394293,0.958368936
2577,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.065767347,0.894887527,1.033933221,1.014769831,0.950517557,1.249475584,1.103565782,1.161626374,1.132442329,1.023341851,1.148668351,1.164967515
2578,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.914485567,0.750598632,0.830398011,0.936522043,0.748199381,0.786684304,0.980439885,1.101200024,1.069758503,0.984413997,1.075653644,0.955201286
2579,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,1.202724771,1.161877895,1.163677122,1.145663266,1.303667201,1.311005902,1.094472874,0.952262683,1.114465917,1.0292372,1.127976439,1.1713078
2580,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.107958682,1.187311678,1.132801322,1.183990615,1.256375277,1.138175591,0.945953346,1.121679391,0.994964215,1.043622057,1.032814005,0.941630983
2581,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,1.125032758,1.169171541,1.206207931,1.121010477,1.411939688,1.342522191,1.010503559,0.812358214,1.056884104,1.034225572,1.158696166,1.166732028
2582,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.090040828,1.181202994,1.11253329,1.137017233,1.23629488,1.139000179,0.991198206,1.074320052,0.934466478,1.028344652,0.987062737,0.933094029
2583,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.027740301,1.191982063,1.021273716,1.013935355,1.203852831,1.226603792,0.85341529,0.893941288,1.068758563,1.000803479,1.052869635,1.175569548
2584,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.054681606,1.08592931,1.06503343,1.092072602,1.103739711,1.05100397,1.034205439,0.901200739,0.805258673,0.988124356,0.924737579,0.8923091
2585,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.979803838,1.08568074,1.012589452,0.996538529,0.709278608,0.902565084,0.893029615,1.060348468,1.061980524,1.024209957,0.927169269,1.212459837
2586,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.081493863,0.9825686,0.967921417,0.935488161,0.943724054,0.904334844,0.985529248,0.797593521,0.747057525,0.940862329,0.865257149,0.824079262
2587,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.949829899,1.000216364,1.079213928,1.096214635,0.610789175,0.768453215,1.012302401,1.142791816,1.179882868,0.92434534,1.03250859,1.201992385
2588,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.0909938,0.936712606,1.000863202,0.907358752,0.887207015,0.782508697,1.041688072,0.892126426,0.982369472,1.026415265,0.990931336,0.851293888
2589,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.047832122,0.914666181,1.104518691,1.072897007,0.706098757,0.963500216,1.001986917,1.166642254,1.179352886,0.956452317,1.117057829,1.171756405
2590,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.688859584,0.658798114,0.807016752,0.590366455,0.582645245,0.587067732,1.0714037,1.072133642,1.131582899,1.037898827,1.011088771,0.901166807
2591,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.02036966,0.880943791,1.158398172,1.018250786,0.794418396,1.097534113,1.051415279,1.188249122,1.142956024,1.0292372,1.193734131,1.16780868
2592,F,2022,2022,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.560089279,0.583185268,0.574230034,0.635886549,0.594486131,0.561788384,1.026175772,1.056421505,1.154726123,1.001933077,1.063946043,0.958375915
2593,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.065760869,0.894903084,1.033929093,1.014757458,0.950503251,1.249480203,1.103583353,1.161635469,1.132452739,1.023353574,1.148681858,1.164973107
2594,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.914481945,0.750595266,0.830395255,0.936509557,0.748199479,0.786695617,0.980438363,1.101195304,1.069754847,0.984401398,1.075662745,0.955206283
2595,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,1.202725599,1.161875465,1.163682593,1.145667529,1.303663879,1.310999779,1.094472755,0.952275638,1.114469068,1.0292452,1.127985108,1.171299196
2596,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.107963509,1.187313732,1.132798274,1.183988312,1.256379184,1.138177298,0.945949385,1.121679619,0.994969079,1.043621163,1.032809451,0.941627642
2597,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,1.125050708,1.169191083,1.206218939,1.121002654,1.411919352,1.342522124,1.010506039,0.812389326,1.056874931,1.03422035,1.158675081,1.166757536
2598,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.090044172,1.181183325,1.112548041,1.137012318,1.236308773,1.138991457,0.991195232,1.074323933,0.93446473,1.028356497,0.987056163,0.933108144
2599,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.02774256,1.191996194,1.021279484,1.013939838,1.203854352,1.226603478,0.853405847,0.893915486,1.068759436,1.000834471,1.052864479,1.175564557
2600,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.054678302,1.085931733,1.065030572,1.092071083,1.103742696,1.051010666,1.034210301,0.901198253,0.805256236,0.988114907,0.924745475,0.892315234
2601,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.979816606,1.085674515,1.012593057,0.996557839,0.709268468,0.902572239,0.893037252,1.060349187,1.061975308,1.024207704,0.927172401,1.212461943
2602,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.081495844,0.982567893,0.967925822,0.935493726,0.94373168,0.904340181,0.985528335,0.797589653,0.747057185,0.940864579,0.865256403,0.824081691
2603,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.94983363,1.000196217,1.079179947,1.09620151,0.610768813,0.768450008,1.012295404,1.142809174,1.1798816,0.924330619,1.032486141,1.201985618
2604,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.090989783,0.936706616,1.000879953,0.907353966,0.88720446,0.782495817,1.041685519,0.892132229,0.982364007,1.026410475,0.990935885,0.851300709
2605,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.047817891,0.914656615,1.10450631,1.072899335,0.706102943,0.963496376,1.002014136,1.166617699,1.179349458,0.95645089,1.11703665,1.17176545
2606,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.688859047,0.658814327,0.807023338,0.59039608,0.582620206,0.587054619,1.071406488,1.072139103,1.131591176,1.037890218,1.011098683,0.901148158
2607,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.020357334,0.88093938,1.158396087,1.018255055,0.794410156,1.097525763,1.05141881,1.188220974,1.142959132,1.0292452,1.193733008,1.167793656
2608,F,2023,2023,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.560085677,0.583186521,0.574220314,0.635885492,0.59449742,0.561791317,1.026164362,1.056416493,1.154728631,1.001933448,1.063945201,0.958372205
2609,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.06577762,0.894880231,1.033931918,1.014758497,0.950514962,1.249474208,1.103570638,1.161607263,1.132443955,1.023344077,1.148674687,1.164982428
2610,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.914488286,0.750606173,0.830392654,0.936515822,0.74819504,0.786695022,0.980447401,1.10120227,1.069751545,0.984411511,1.075659621,0.955198207
2611,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,1.20271608,1.161870707,1.163673015,1.145664995,1.303668798,1.311007972,1.094476126,0.95226879,1.114467612,1.029233101,1.127970402,1.171312919
2612,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.107956631,1.187308985,1.13280187,1.183988235,1.256377154,1.138175863,0.945950553,1.121685733,0.99496423,1.04362488,1.032815679,0.9416251
2613,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,1.125037538,1.169186233,1.206188597,1.121025315,1.41190628,1.342539677,1.010524086,0.812382303,1.056875033,1.034238771,1.158684513,1.166702368
2614,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.090047614,1.181197106,1.112536763,1.137016402,1.236305733,1.138997995,0.991193338,1.074320673,0.934477203,1.028361219,0.987063222,0.933120548
2615,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.027739158,1.191984978,1.021275206,1.013927946,1.203854748,1.226600975,0.853413173,0.893931008,1.068758591,1.000839593,1.052873103,1.175565611
2616,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.054684585,1.085929205,1.065034907,1.092068292,1.103749943,1.051005017,1.034212908,0.901201615,0.805255628,0.988111271,0.924737894,0.892314261
2617,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.979815703,1.085686978,1.012589227,0.996544659,0.709275241,0.9025635,0.893019249,1.060345387,1.061972488,1.024209403,0.927176946,1.212461114
2618,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.08149351,0.982567279,0.96793154,0.935490548,0.943731947,0.904342007,0.985527841,0.797589564,0.747056522,0.940864966,0.865259026,0.824082548
2619,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.949860414,1.000221183,1.079229626,1.09619621,0.61078084,0.768433429,1.012275276,1.142808485,1.1798994,0.924324348,1.032475723,1.201988894
2620,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.090994025,0.936709457,1.00085989,0.907367057,0.887194319,0.782501596,1.041675365,0.892123181,0.982374099,1.026399486,0.990934947,0.851294368
2621,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.047809452,0.914676726,1.10454305,1.072897068,0.706071317,0.963499224,1.001987036,1.166637737,1.179347897,0.956461592,1.117039862,1.171778967
2622,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.68884195,0.658809371,0.807051535,0.590378716,0.582633955,0.587052073,1.071405792,1.072139491,1.131592316,1.037894554,1.011086804,0.90112549
2623,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.020331669,0.880930913,1.158383058,1.018255554,0.794415582,1.097522076,1.051458148,1.188213756,1.142948757,1.029233101,1.193718902,1.167812007
2624,F,2024,2024,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.56009359,0.583181891,0.574224847,0.63589013,0.594489224,0.561788059,1.026165395,1.056419259,1.154721639,1.001929445,1.063950014,0.958371775
2625,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.06576129,0.894890175,1.033930988,1.014785117,0.950515592,1.249469049,1.103577043,1.161598252,1.132450374,1.023332665,1.148707042,1.164983533
2626,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.914483288,0.750606857,0.830395417,0.936524074,0.748193934,0.786690737,0.980447308,1.101198174,1.069761067,0.984408573,1.075657222,0.955205629
2627,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,1.202720203,1.161873705,1.163679092,1.145665783,1.30366513,1.311002075,1.094484889,0.952264345,1.114459201,1.02924049,1.127969789,1.171297676
2628,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.107959845,1.187311539,1.132803173,1.18398747,1.256375662,1.138174729,0.945949704,1.121680032,0.994970365,1.04362524,1.032815427,0.94162674
2629,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,1.125050654,1.169164953,1.206219247,1.121003647,1.411914709,1.342524144,1.010517499,0.812380112,1.056878588,1.034214432,1.158688268,1.16675085
2630,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.090040151,1.181185855,1.112533966,1.137018204,1.236306341,1.13899906,0.991196161,1.074322127,0.934463395,1.02836013,0.987056743,0.933099433
2631,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.027722508,1.191973798,1.021284766,1.013942448,1.203844666,1.226595684,0.853402156,0.89392369,1.068763014,1.000838268,1.052859918,1.175587438
2632,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.054683183,1.085930872,1.065030372,1.0920656,1.103749379,1.051008401,1.034203081,0.901209327,0.805252883,0.988112729,0.924744718,0.892318583
2633,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.979818246,1.085688372,1.012579078,0.996541316,0.709285969,0.902567828,0.893025605,1.060344311,1.061974083,1.024208543,0.927166777,1.212446718
2634,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.081496939,0.982567482,0.967923875,0.935489888,0.943728184,0.904337359,0.985531147,0.797591657,0.747057225,0.940865161,0.865258429,0.824078038
2635,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.94983587,1.000202591,1.07920308,1.096229155,0.610769107,0.768462391,1.012275728,1.142797015,1.179886827,0.924341076,1.032487277,1.201990089
2636,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.090987448,0.936706089,1.000870779,0.907360038,0.887208637,0.782502605,1.041677792,0.892130691,0.98237115,1.026400083,0.99093985,0.85130209
2637,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.047815283,0.914678901,1.104508115,1.072887201,0.706071261,0.963506055,1.001979539,1.166636327,1.179329942,0.956458527,1.117031459,1.171811805
2638,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.688860046,0.658811862,0.807041766,0.590382129,0.582625048,0.587056445,1.07140401,1.072144012,1.131596967,1.037894595,1.011084609,0.90115517
2639,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.02036561,0.880939502,1.158385178,1.018240064,0.794412435,1.097542596,1.051435004,1.188228077,1.142955245,1.029247257,1.193736503,1.167795174
2640,F,2025,2025,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.56009788,0.583191561,0.574226004,0.635886299,0.59449789,0.561788049,1.026175967,1.056423703,1.154722147,1.001927183,1.063947131,0.958372073
2641,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.065769622,0.894889499,1.033947635,1.014765296,0.950513794,1.249479868,1.103569098,1.161625303,1.132433814,1.023347302,1.148673259,1.1649786
2642,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.914483227,0.75060577,0.830395499,0.936511892,0.748190074,0.786692737,0.980448221,1.101202066,1.069758764,0.984399369,1.07565723,0.955195162
2643,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,1.202721973,1.16187068,1.163674146,1.145655961,1.303664047,1.310999544,1.094472256,0.9522629,1.114474964,1.029238766,1.127974657,1.171303924
2644,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.107963188,1.187309076,1.13280106,1.183988975,1.256378736,1.13818004,0.945953293,1.121681978,0.994962216,1.04362465,1.032813988,0.941627057
2645,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,1.125048895,1.169177045,1.206219581,1.121036857,1.411916871,1.342539684,1.010509765,0.812395448,1.056896689,1.034226872,1.158680891,1.166688147
2646,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.09004775,1.181198656,1.112543065,1.137014749,1.236302506,1.138996276,0.991190393,1.07432698,0.934471082,1.028360402,0.987061038,0.933113513
2647,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.027724715,1.191974369,1.021272717,1.013931554,1.203853013,1.226602848,0.853419528,0.893934823,1.068759304,1.000802633,1.052873336,1.175585563
2648,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.054682539,1.085923744,1.065030351,1.092067569,1.103750521,1.05100702,1.03420352,0.901199019,0.805256947,0.988127059,0.924740388,0.892319446
2649,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.97980769,1.085690537,1.012583775,0.996558547,0.709281398,0.902561611,0.893031521,1.060348279,1.061976479,1.024216994,0.927163885,1.212457384
2650,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.08149643,0.982569369,0.967923829,0.935491437,0.943728249,0.90433794,0.985533256,0.797586727,0.747060265,0.940865275,0.865258908,0.824080027
2651,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.949865371,1.000228017,1.079203048,1.096227958,0.610777558,0.768441757,1.012315556,1.14279446,1.179884274,0.92433143,1.032505382,1.201992884
2652,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.090996015,0.936706374,1.000856742,0.907362361,0.887199496,0.782508884,1.041679716,0.892130963,0.982367168,1.026416219,0.990940648,0.851297441
2653,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.047794917,0.914674014,1.104504275,1.072883192,0.706105037,0.963494952,1.002010328,1.166634673,1.179346731,0.956459547,1.117063253,1.171816789
2654,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.688846915,0.658810079,0.807050803,0.590377842,0.582635349,0.587054921,1.0713901,1.072133096,1.131582122,1.037888506,1.011096987,0.901144983
2655,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,1.020367193,0.880935438,1.158387867,1.018242609,0.794407871,1.097531678,1.051418398,1.188244435,1.14295257,1.029225674,1.193714947,1.167801943
2656,F,2026,2026,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.560086051,0.583184927,0.574226654,0.63589071,0.594491436,0.561778544,1.02616633,1.056410256,1.154724431,1.001923796,1.063941982,0.95837207
2657,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,1.065769622,0.894889499,1.033947635,1.014765296,0.950513794,1.249479868,1.103569098,1.161625303,1.132433814,1.023347302,1.148673259,1.1649786
2658,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.914483227,0.75060577,0.830395499,0.936511892,0.748190074,0.786692737,0.980448221,1.101202066,1.069758764,0.984399369,1.07565723,0.955195162
2659,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,1.202721973,1.16187068,1.163674146,1.145655961,1.303664047,1.310999544,1.094472256,0.9522629,1.114474964,1.029238766,1.127974657,1.171303924
2660,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,1.107963188,1.187309076,1.13280106,1.183988975,1.256378736,1.13818004,0.945953293,1.121681978,0.994962216,1.04362465,1.032813988,0.941627057
2661,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,1.125048895,1.169177045,1.206219581,1.121036857,1.411916871,1.342539684,1.010509765,0.812395448,1.056896689,1.034226872,1.158680891,1.166688147
2662,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.09004775,1.181198656,1.112543065,1.137014749,1.236302506,1.138996276,0.991190393,1.07432698,0.934471082,1.028360402,0.987061038,0.933113513
2663,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.027724715,1.191974369,1.021272717,1.013931554,1.203853013,1.226602848,0.853419528,0.893934823,1.068759304,1.000802633,1.052873336,1.175585563
2664,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.054682539,1.085923744,1.065030351,1.092067569,1.103750521,1.05100702,1.03420352,0.901199019,0.805256947,0.988127059,0.924740388,0.892319446
2665,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.97980769,1.085690537,1.012583775,0.996558547,0.709281398,0.902561611,0.893031521,1.060348279,1.061976479,1.024216994,0.927163885,1.212457384
2666,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.08149643,0.982569369,0.967923829,0.935491437,0.943728249,0.90433794,0.985533256,0.797586727,0.747060265,0.940865275,0.865258908,0.824080027
2667,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.949865371,1.000228017,1.079203048,1.096227958,0.610777558,0.768441757,1.012315556,1.14279446,1.179884274,0.92433143,1.032505382,1.201992884
2668,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.090996015,0.936706374,1.000856742,0.907362361,0.887199496,0.782508884,1.041679716,0.892130963,0.982367168,1.026416219,0.990940648,0.851297441
2669,F,2027,2027,Colbun 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,1.047794917,0.914674014,1.104504275,1.072883192,0.706105037,0.963494952,1.002010328,1.166634673,1.179346731,0.956459547,1.117063253,1.171816789
